#"Status","Id","Parent","LatinName","UsEnglish","Translation","Synonyms"
"N","120939","120926","Musculus major helicis","Helicis major muscle","",""
"N","120947","120926","Musculus minor helicis","Helicis minor muscle","",""
"N","120952","120926","Musculus tragicus","Tragicus muscle","",""
"N","120960","120926","Musculus incisurae terminalis","Muscle of terminal notch","",""
"N","120971","120926","Musculus pyramidalis auriculae","Pyramidal muscle of auricle","",""
"N","120983","120926","Musculus antitragicus","Antitragicus muscle","",""
"N","120994","120926","Musculus transversus auriculae","Transverse muscle of auricle","",""
"N","121003","120926","Musculus obliquus auriculae","Oblique muscle of auricle","",""
"N","121016","120392","Musculi ossiculorum auditus","Muscles of auditory ossicles","",""
"N","121027","121016","Tensor tympani","Tensor tympani","",""
"N","121034","121016","Musculus stapedius","Stapedius muscle","",""
"N","121042","120392","Musculi masticatorii","Masticatory muscles","",""
"N","121050","121042","Masseter","Masseter","",""
"N","121069","121050","Pars superficialis masseteris","Superficial part of masseter","",""
"N","121075","121050","Pars profunda masseteris","Deep part of masseter","",""
"N","121088","121042","Musculus temporalis","Temporalis muscle","",""
"N","121091","121042","Musculus pterygoideus lateralis","Lateral pterygoid muscle","",""
"N","121109","121091","Caput superius musculi pterygoidei lateralis","Superior head of lateral pterygoid muscle","",""
"N","121114","121091","Caput inferius musculi pterygoidei lateralis","Inferior head of lateral pterygoid muscle","",""
"N","121123","121042","Musculus pterygoideus proprius","Pterygoideus proprius muscle","",""
"N","121138","121042","Musculus pterygoideus medialis","Medial pterygoid muscle","",""
"N","121146","121138","Caput profundum musculi pterygoidei medialis","Deep head of medial pterygoid muscle","",""
"N","121151","121138","Caput superficiale musculi pterygoidei medialis","Superficial head of medial pterygoid muscle","",""
"N","121167","120392","Musculi linguae","Muscles of tongue","",""
"N","121172","121167","Musculus genioglossus","Genioglossus muscle","",""
"N","121180","121167","Musculus hyoglossus","Hyoglossus muscle","",""
"N","121195","121180","Musculus chondroglossus","Chondroglossus muscle","",""
"N","121205","121180","Musculus ceratoglossus","Ceratoglossus muscle","",""
"N","121218","121167","Musculus styloglossus","Styloglossus muscle","",""
"N","121226","121167","Musculus longitudinalis superior linguae","Superior longitudinal lingual muscle","",""
"N","121239","121167","Musculus longitudinalis inferior linguae","Inferior longitudinal lingual muscle","",""
"N","121247","121167","Musculus transversus linguae","Transversus linguae muscle","",""
"N","121252","121167","Musculus verticalis linguae","Verticalis linguae muscle","",""
"N","121260","120392","Musculi palati mollis","Muscles of soft palate","",""
"N","121271","121260","Aponeurosis palatina","Palatine aponeurosis","",""
"N","121283","121260","Levator veli palatini","Levator veli palatini","",""
"N","121294","121260","Tensor veli palatini","Tensor veli palatini","",""
"N","121302","121260","Musculus uvulae","Musculus uvulae","",""
"N","121315","121260","Musculus palatoglossus","Palatoglossus muscle","",""
"N","121328","121260","Musculus palatopharyngeus","Palatopharyngeus muscle","",""
"N","121331","121328","Fasciculus anterior musculi palatopharyngei","Anterior fascicle of palatopharyngeus muscle","",""
"N","121344","121328","Fasciculus posterior musculi palatopharyngei","Posterior fascicle of palatopharyngeus muscle","",""
"N","121353","120392","Fasciae capitis","Fascia of head","",""
"N","121366","121353","Fascia masseterica","Masseteric fascia","",""
"N","121377","121353","Fascia parotidea","Parotid fascia","",""
"N","121389","121353","Fascia temporalis","Temporal fascia","",""
"N","121390","121389","Lamina superficialis fasciae temporalis","Superficial layer of temporal fascia","",""
"N","121408","121389","Lamina profunda fasciae temporalis","Deep layer of temporal fascia","",""
"N","121419","121408","Corpus adiposum buccae","Buccal fat pad","",""
"N","121424","121408","Organum juxtaorale","Juxtaoral organ","",""
"N","121435","120392","Bursae capitis","Bursae of head","",""
"N","121443","121435","Bursa tensoris veli palatini","Bursa of tensor veli palatini","",""
"N","121456","119745","Pars cervicalis systematis muscularis","Cervical part of muscular system","",""
"N","121462","121456","Musculi colli","Muscles of neck","",""
"N","121470","121462","Platysma","Platysma","",""
"N","121481","121462","Musculus longus colli","Longus colli muscle","",""
"N","121497","121462","Musculus longus capitis","Longus capitis muscle","",""
"N","121504","121462","Musculus rectus anterior capitis","Rectus anterior capitis muscle","",""
"N","121512","121462","Musculus rectus lateralis capitis","Rectus lateralis capitis muscle","",""
"N","121520","121462","Musculus scalenus anterior","Scalenus anterior muscle","",""
"N","121536","121462","Musculus scalenus medius","Scalenus medius muscle","",""
"N","121548","121462","Musculus scalenus posterior","Scalenus posterior muscle","",""
"N","121557","121462","Musculus scalenus minimus","Scalenus minimus muscle","",""
"N","121561","121462","Musculus sternocleidomastoideus","Sternocleidomastoid muscle","",""
"N","121573","121561","Caput sternale musculi sternocleidomastoidei","Sternal head of sternocleidomastoid muscle","",""
"N","121585","121561","Caput claviculare musculi sternocleidomastoidei","Clavicular head of sternocleidomastoid muscle","",""
"N","121599","121456","Musculi suprahyoidei","Suprahyoid muscles","",""
"N","121600","121599","Musculus digastricus","Digastric muscle","",""
"N","121613","121600","Venter anterior musculi digastrici","Anterior belly of digastric muscle","",""
"N","121621","121600","Tendo intermedius musculi digastrici","Intermediate tendon of digastric muscle","",""
"N","121637","121600","Venter posterior musculi digastrici","Posterior belly of digastric muscle","",""
"N","121645","121599","Musculus stylohyoideus","Stylohyoid muscle","",""
"N","121659","121599","Musculus mylohyoideus","Mylohyoid muscle","",""
"N","121668","121599","Musculus geniohyoideus","Geniohyoid muscle","",""
"N","121676","121456","Musculi infrahyoidei","Infrahyoid muscles","",""
"N","121684","121676","Musculus sternohyoideus","Sternohyoid muscle","",""
"N","121692","121676","Musculus omohyoideus","Omohyoid muscle","",""
"N","121707","121692","Venter superior musculi omohyoidei","Superior belly of omohyoid muscle","",""
"N","121710","121692","Tendo intermedius musculi omohyoidei","Intermediate tendon of omohyoid muscle","",""
"N","121729","121692","Venter inferior musculi omohyoidei","Inferior belly of omohyoid muscle","",""
"N","121732","121676","Musculus sternothyreoideus","Sternothyroid muscle","",""
"N","121741","121676","Musculus thyreohyoideus","Thyrohyoid muscle","",""
"N","121755","121676","Levator glandulae thyreoideae","Levator glandulae thyroideae","",""
"N","121764","121456","Musculi pharyngis","Pharyngeal muscles","",""
"N","121778","121764","Raphe pharyngis","Pharyngeal raphe","",""
"N","121786","121764","Raphe pterygomandibularis","Pterygomandibular raphe","",""
"N","121793","121764","Constrictor superior pharyngis","Superior pharyngeal constrictor","",""
"N","121801","121793","Pars pterygopharyngea constrictoris superioris pharyngis","Pterygopharyngeal part of superior pharyngeal constrictor","",""
"N","121817","121793","Pars buccopharyngea constrictoris superioris pharyngis","Buccopharyngeal part of superior pharyngeal constrictor","",""
"N","121825","121793","Pars mylopharyngea constrictoris superioris pharyngis","Mylopharyngeal part of superior pharyngeal constrictor","",""
"N","121830","121793","Pars glossopharyngea constrictoris superioris pharyngis","Glossopharyngeal part of superior pharyngeal constrictor","",""
"N","121849","121764","Constrictor medius pharyngis","Middle pharyngeal constrictor","",""
"N","121858","121849","Pars chondropharyngea constrictoris medii pharyngis","Chondropharyngeal part of middle pharyngeal constrictor","",""
"N","121863","121849","Pars ceratopharyngea constrictoris medii pharyngis","Ceratopharyngeal part of middle pharyngeal constrictor","",""
"N","121874","121764","Constrictor inferior pharyngis","Inferior pharyngeal constrictor","",""
"N","121882","121874","Pars thyreopharyngea constrictoris inferioris pharyngis","Thyropharyngeal part of inferior pharyngeal constrictor","",""
"N","121896","121874","Pars cricopharyngea constrictoris inferioris pharyngis","Cricopharyngeal part of inferior pharyngeal constrictor","",""
"N","121906","121764","Musculus stylopharyngeus","Stylopharyngeus muscle","",""
"N","121911","121764","Musculus salpingopharyngeus","Salpingopharyngeus muscle","",""
"N","121922","121456","Musculi laryngis","Laryngeal muscles","",""
"N","121933","121922","Musculus cricothyreoideus","Cricothyroid muscle","",""
"N","121940","121933","Pars recta musculi cricothyreoidei","Straight part of cricothyroid muscle","",""
"N","121954","121933","Pars obliqua musculi cricothyreoidei","Oblique part of cricothyroid muscle","",""
"N","121965","121922","Musculus cricoarytenoideus posterior","Posterior cricoarytentoid muscle","",""
"N","121979","121922","Musculus ceratocricoideus","Ceratocricoid muscle","",""
"N","121987","121922","Musculus cricoarytendoideus lateralis","Lateral cricoarytenoid muscle","",""
"N","121998","121922","Musculus thyreoarytenoideus","Thyroarytenoid muscle","",""
"N","122009","121998","Pars externa musculi thyreoarytenoidei","External part of thyroarytenoid muscle","",""
"N","122014","121998","Pars thyreoepiglottica musculi thyreoarytenoidei","Thyroepiglottic part of thyroarytenoid muscle","",""
"N","122023","121998","Musculus vocalis","Vocalis muscle","",""
"N","122038","121922","Musculus arytenoideus obliquus","Oblique arytenoid muscle","",""
"N","122046","122038","Pars aryepiglottica musculi arytenoidei obliqui","Aryepiglottic part of oblique arytenoid muscle","",""
"N","122051","121922","Musculus arytenoideus transversus","Transverse arytenoid muscle","",""
"N","122067","121456","Fasciae cervicales","Cervical fascia","",""
"N","122072","122067","Fascia investiens superficialis colli","Superficial investing cervical fascia","",""
"N","122080","122072","Spatium suprasternale","Suprasternal space","",""
"N","122095","122067","Fascia musculorum infrahyoideum","Fascia of infrahyoid muscles","",""
"N","122102","122067","Fascia visceralis colli","Visceral cervical fascia","",""
"N","122115","122102","Fascia buccopharyngea","Buccopharyngeal fascia","",""
"N","122128","122102","Fascia pretrachealis","Pretracheal fascia","",""
"N","122131","122102","Ligamentum suspensorium glandulae thyreoideae","Suspensory ligament of thyroid gland","",""
"N","122144","122067","Vagina carotidis","Carotid sheath","",""
"N","122153","122067","Fascia investiens profunda colli","Deep investing cervical fascia","",""
"N","122166","122153","Fascia prevertebralis","Prevertebral fascia","",""
"N","122177","122153","Fascia alaris","Alar fascia","",""
"N","122189","122153","Fascia scalena","Scalene fascia","",""
"N","122190","122153","Fascia nuchae","Nuchal fascia","",""
"N","122206","121456","Bursae cervicales","Cervical bursae","",""
"N","122211","122206","Bursa subcutanea prominentiae laryngeae","Subcutaneous bursa of laryngeal prominence","",""
"N","122222","122206","Bursa infrahyoidea","Infrahyoid bursa","",""
"N","122233","122206","Bursa retrohyoidea","Retrohyoid bursa","",""
"N","122240","119745","Pars dorsalis systematis muscularis","Dorsal part of muscular system","",""
"N","122254","122240","Musculi hypaxiales dorsi","Hypaxial muscles of back","",""
"N","122265","122254","Musculus trapezius","Trapezius muscle","",""
"N","122279","122265","Pars descendens musculi trapezii","Descending part of trapezius muscle","",""
"N","122287","122265","Pars transversa musculi trapezii","Transverse part of trapezius muscle","",""
"N","122298","122265","Pars ascendens musculi trapezii","Ascending part of trapezius muscle","",""
"N","122303","122254","Musculus transversus nuchae","Transversus nuchae muscle","",""
"N","122316","122254","Musculus latissimus dorsi","Latissimus dorsi muscle","",""
"N","122327","122254","Musculus rhomboideus major","Rhomboid major muscle","",""
"N","122334","122254","Musculus rhomboideus minor","Rhomboid minor muscle","",""
"N","122342","122254","Levator scapulae","Levator scapulae","",""
"N","122350","122254","Musculus serratus posterior inferior","Serratus posterior inferior muscle","",""
"N","122369","122254","Musculus serratus posterior superior","Serratus posterior superior muscle","",""
"N","122375","122254","Musculi intertransversarii anteriores colli","Anterior intertransversarii colli muscles","",""
"N","122388","122254","Musculi intertransversarii posteriores laterales colli","Lateral posterior intertransversarii colli muscles","",""
"N","122391","122254","Musculi intertransversarii laterales lumborum","Lateral intertransversarii lumborum muscles","",""
"N","122401","122391","Partes dorsales musculorum intertransversariorum lateralium lumborum","Dorsal parts of lateral intertransversarii lumborum muscles","",""
"N","122417","122391","Partes ventrales musculorum intertransversariorum lateralium lumborum","Ventral parts of lateral intertransversarii lumborum muscles","",""
"N","122425","122240","Fascia thoracolumbalis","Thoracolumbar fascia","",""
"N","122430","122425","Lamina posterior fasciae thoracolumbaris","Posterior layer of thoracolumbar fascia","",""
"N","122449","122430","Aponeurosis thoracolumbalis","Thoracolumbar aponeurosis","",""
"N","122458","122425","Lamina media fasciae thoracolumbaris","Middle layer of thoracolumbar fascia","",""
"N","122463","122425","Lamina anterior fasciae thoracolumbaris","Anterior layer of thoracolumbar fascia","",""
"N","122474","122240","Musculi epaxiales","Epaxial muscles","",""
"N","122482","122240","Musculi suboccipitales","Suboccipital muscles","",""
"N","122496","122482","Musculus rectus posterior major capitis","Rectus posterior major capitis muscle","",""
"N","122505","122482","Musculus rectus posterior minor capitis","Rectus posterior minor capitis muscle","",""
"N","122518","122482","Musculus obliquus superior capitis","Obliquus superior capitis muscle","",""
"N","122526","122482","Musculus obliquus inferior capitis","Obliquus inferior capitis muscle","",""
"N","122539","122482","Trigonum suboccipitale","Suboccipital triangle","",""
"N","122547","122240","Erector spinae","Erector spinae","",""
"N","122552","122547","Aponeurosis erectoris spinae","Erector spinae aponeurosis","",""
"N","122560","122552","Septum intermusculare erectoris spinae","Intermuscular septum of erector spinae","",""
"N","122571","122547","Musculi iliocostales","Iliocostalis muscles","",""
"N","122583","122571","Musculus iliocostalis lumborum","Iliocostalis lumborum muscle","",""
"N","122594","122583","Pars lumbalis musculi iliocostalis lumborum","Lumbar part of iliocostalis lumborum muscle","",""
"N","122604","122583","Pars thoracica musculi iliocostalis lumborum","Thoracic part of iliocostalis lumborum muscle","",""
"N","122612","122571","Musculus iliocostalis colli","Iliocostalis colli muscle","",""
"N","122620","122547","Musculi longissimi","Longissimus muscles","",""
"N","122636","122620","Musculus longissimus thoracis","Longissimus thoracis muscle","",""
"N","122648","122636","Pars lumbalis musculi longissimi thoracis","Lumbar part of longissimus thoracis muscle","",""
"N","122657","122620","Musculus longissimus colli","Longissimus colli muscle","",""
"N","122661","122620","Musculus longissimus capitis","Longissimus capitis muscle","",""
"N","122673","122547","Musculi spinales","Spinalis muscles","",""
"N","122685","122673","Musculus spinalis thoracis","Spinalis thoracis muscle","",""
"N","122699","122673","Musculus spinalis colli","Spinalis colli muscle","",""
"N","122700","122673","Musculus spinalis capitis","Spinalis capitis muscle","",""
"N","122713","122240","Musculi spinotransversales","Spinotransversales muscles","",""
"N","122721","122713","Musculi splenii","Splenius muscles","",""
"N","122737","122721","Musculus splenius capitis","Splenius capitis muscle","",""
"N","122745","122721","Musculus splenius colli","Splenius colli muscle","",""
"N","122759","122240","Musculi transversospinales","Transversospinal muscles","",""
"N","122768","122759","Musculi multifidi","Multifidus muscles","",""
"N","122776","122768","Musculus multifidus lumborum","Multifidus lumborum muscle","",""
"N","122784","122768","Musculus multifidus thoracis","Multifidus thoracis muscle","",""
"N","122792","122768","Musculus multifidus colli","Multifidus colli muscle","",""
"N","122807","122759","Musculi semispinales","Semispinalis muscles","",""
"N","122810","122807","Musculus semispinalis thoracis","Semispinalis thoracis muscle","",""
"N","122829","122807","Musculus semispinalis colli","Semispinalis colli muscle","",""
"N","122832","122807","Musculus semispinalis capitis","Semispinalis capitis muscle","",""
"N","122841","122759","Rotatores","Rotatores","",""
"N","122855","122841","Rotatores lumborum","Rotatores lumborum","",""
"N","122864","122841","Rotatores thoracis","Rotatores thoracis","",""
"N","122878","122864","Rotatores longi","Long rotatores","",""
"N","122886","122864","Rotatores breves","Short rotatores","",""
"N","122893","122841","Rotatores colli","Rotatores colli","",""
"N","122908","122240","Musculi interspinales","Interspinales muscles","",""
"N","122919","122908","Musculi interspinales lumborum","Interspinales lumborum muscles","",""
"N","122924","122908","Musculi interspinales thoracis","Interspinales thoracis muscles","",""
"N","122935","122908","Musculi interspinales colli","Interspinales colli muscles","",""
"N","122943","122240","Musculi intertransversarii","Intertransversarii muscles","",""
"N","122956","122943","Musculi intertransversarii mediales lumborum","Medial intertransversarii lumborum muscles","",""
"N","122962","122943","Musculi intertransversarii thoracis","Intertransversarii thoracis muscles","",""
"N","122970","122943","Musculi intertransversarii posteriores mediales colli","Medial posterior intertransversarii colli muscles","",""
"N","122981","119745","Pars thoracica systematis muscularis","Thoracic part of muscular system","",""
"N","122997","122981","Musculi thoracis","Muscles of thorax","",""
"N","123005","122997","Musculus sternalis","Sternalis muscle","",""
"N","123018","122997","Musculus pectoralis major","Pectoralis major muscle","",""
"N","123026","123018","Pars clavicularis musculi pectoralis majoris","Clavicular head of pectoralis major muscle","",""
"N","123039","123018","Pars sternocostalis musculi pectoralis majoris","Sternocostal head of pectoralis major muscle","",""
"N","123047","123018","Pars abdominalis musculi pectoralis majoris","Abdominal part of pectoralis major muscle","",""
"N","123052","122997","Musculus pectoralis minor","Pectoralis minor muscle","",""
"N","123060","122997","Musculus subclavius","Subclavius muscle","",""
"N","123071","122997","Musculus serratus anterior","Serratus anterior muscle","",""
"N","123083","122997","Levatores costarum","Levatores costarum","",""
"N","123094","123083","Levatores longi costarum","Levatores longi costarum","",""
"N","123107","123083","Levatores breves costarum","Levatores breves costarum","",""
"N","123110","122997","Musculi intercostales externi","External intercostal muscles","",""
"N","123129","122997","Musculi intercostales interni","Internal intercostal muscles","",""
"N","123132","122997","Musculi intercostales intimi","Innermost intercostal muscles","",""
"N","123141","122997","Musculi subcostales","Subcostal muscles","",""
"N","123155","122997","Musculus transversus thoracis","Transversus thoracis muscle","",""
"N","123164","122981","Fasciae thoracis","Fascia of thorax","",""
"N","123178","123164","Fascia pectoralis","Pectoral fascia","",""
"N","123186","123164","Fascia clavipectoralis","Clavipectoral fascia","",""
"N","123193","123186","Ligamentum costocoracoideum","Costocoracoid ligament","",""
"N","123204","123186","Membrana costocoracoidea","Costocoracoid membrane","",""
"N","123212","123186","Ligamentum suspensorium axillae","Suspensory ligament of axilla","",""
"N","123220","123164","Fascia thoracica","Thoracic fascia","",""
"N","123236","123164","Fascia endothoracica","Endothoracic fascia","",""
"N","123248","123236","Membrana suprapleuralis","Suprapleural membrane","",""
"N","123257","123236","Fascia phrenicopleuralis","Phrenicopleural fascia","",""
"N","123261","123257","Ligamentum phrenicooesophageum superius","Superior phrenicoesophageal ligament","",""
"N","123273","122981","Diaphragma","Diaphragm","",""
"N","123285","123273","Hemidiaphragma dextrum","Right hemidiaphragm","",""
"N","123299","123273","Hemidiaphragma sinistrum","Left hemidiaphragm","",""
"N","123301","123273","Musculus hemidiaphragmatis dextri","Muscle of right hemidiaphragm","",""
"N","123317","123301","Pars lumbalis dextra diaphragmatis","Right lumbar part of diaphragm","",""
"N","123325","123317","Crus dextrum diaphragmatis","Right crus of diaphragm","",""
"N","123330","123325","Hiatus splanchnicus dexter","Right hiatus for thoracic splanchnic nerves","",""
"N","123349","123317","Ligamentum arcuatum mediale dextrum","Right medial arcuate ligament","",""
"N","123358","123317","Ligamentum arcuatum laterale dextrum","Right lateral arcuate ligament","",""
"N","123363","123301","Pars costalis dextra diaphragmatis","Right costal part of diaphragm","",""
"N","123374","123301","Pars sternalis dextra diaphragmatis","Right sternal part of diaphragm","",""
"N","123382","123273","Trigonum sternocostale dextrum","Right sternocostal triangle","",""
"N","123396","123273","Trigonum lumbocostale dextrum","Right lumbocostal triangle","",""
"N","123400","123273","Centrum tendineum","Central tendon","",""
"N","123413","123400","Foramen venae cavae","Caval foramen","",""
"N","123421","123273","Hiatus aorticus","Aortic hiatus","",""
"N","123437","123273","Ligamentum arcuatum medianum","Median arcuate ligament","",""
"N","123445","123273","Hiatus oesophageus","Esophageal hiatus","",""
"N","123459","123273","Musculus hemidiaphragmatis sinistri","Muscle of left hemidiaphragm","",""
"N","123468","123459","Pars lumbalis sinistra diaphragmatis","Left lumbar part of diaphragm","",""
"N","123476","123468","Crus sinistrum diaphragmatis","Left crus of diaphragm","",""
"N","123484","123476","Hiatus splanchnicus sinister","Left hiatus for thoracic splanchnic nerves","",""
"N","123492","123468","Ligamentum arcuatum mediale sinistrum","Left medial arcuate ligament","",""
"N","123506","123468","Ligamentum arcuatum laterale sinistrum","Left lateral arcuate ligament","",""
"N","123511","123459","Pars costalis sinistra diaphragmatis","Left costal part of diaphragm","",""
"N","123522","123459","Pars sternalis sinistra diaphragmatis","Left sternal part of diaphragm","",""
"N","123533","123273","Trigonum sternocostale sinistrum","Left sternocostal triangle","",""
"N","123540","123273","Trigonum lumbocostale sinistrum","Left lumbocostal triangle","",""
"N","123554","119745","Pars abdominalis systematis muscularis","Abdominal part of muscular system","",""
"N","123565","123554","Musculi abdominis","Muscles of abdomen","",""
"N","123579","123565","Musculus rectus abdominis","Rectus abdominis muscle","",""
"N","123587","123579","Intersectiones tendineae","Tendinous intersections","",""
"N","123598","123579","Vagina musculi recti abdominis","Rectus sheath","",""
"N","123603","123598","Lamina anterior vaginae musculi recti","Anterior layer of rectus sheath","",""
"N","123616","123598","Lamina posterior vaginae musculi recti","Posterior layer of rectus sheath","",""
"N","123627","123598","Linea arcuata vaginae musculi recti","Arcuate line of rectus sheath","",""
"N","123634","123565","Musculus pyramidalis","Pyramidalis muscle","",""
"N","123642","123565","Musculus obliquus externus abdominis","External abdominal oblique muscle","",""
"N","123650","123642","Ligamentum inguinale","Inguinal ligament","",""
"N","123669","123650","Ligamentum lacunare","Lacunar ligament","",""
"N","123675","123650","Ligamentum pectineum","Pectineal ligament","",""
"N","123688","123650","Ligamentum inguinale reflexum","Reflected inguinal ligament","",""
"N","123691","123565","Anulus inguinalis superficialis","Superficial inguinal ring","",""
"N","123702","123691","Crus mediale anuli inguinalis superficialis","Medial crus of superficial inguinal ring","",""
"N","123715","123691","Crus laterale anuli inguinalis superficialis","Lateral crus of superficial inguinal ring","",""
"N","123728","123691","Fibrae intercrurales","Intercrural fibers","",""
"N","123731","123565","Musculus obliquus internus abdominis","Internal abdominal oblique muscle","",""
"N","123744","123731","Cremaster","Cremaster","",""
"N","123753","123565","Musculus transversus abdominis","Transversus abdominis muscle","",""
"N","123766","123753","Falx inguinalis","Inguinal falx","",""
"N","123777","123565","Linea alba","Linea alba","",""
"N","123789","123777","Anulus umbilicalis","Umbilical ring","",""
"N","123790","123777","Adminiculum lineae albae","Posterior attachment of linea alba","",""
"N","123808","123565","Linea semilunaris","Semilunar line","",""
"N","123819","123565","Canalis inguinalis","Inguinal canal","",""
"N","123824","123565","Musculus quadratus lumborum","Quadratus lumborum muscle","",""
"N","123835","123554","Fasciae abdominis","Fascia of abdomen","",""
"N","123843","123835","Fascia investiens abdominis","Investing abdominal fascia","",""
"N","123856","123835","Fascia endoabdominalis","Endoabdominal fascia","",""
"N","123862","123856","Fascia iliopsoae","Iliopsoas fascia","",""
"N","123870","123862","Fascia psoae","Psoas fascia","",""
"N","123881","123862","Fascia iliaca","Iliac fascia","",""
"N","123897","123856","Fascia transversalis","Transversalis fascia","",""
"N","123909","123897","Anulus inguinalis profundus","Deep inguinal ring","",""
"N","123914","123897","Ligamentum interfoveolare","Interfoveolar ligament","",""
"N","123923","123897","Tractus iliopubicus","Iliopubic tract","",""
"N","123938","123897","Fascia umbilicalis","Umbilical fascia","",""
"N","123946","123856","Fascia diaphragmatica","Diaphragmatic fascia","",""
"N","123951","123946","Ligamentum phrenicooesophageum inferius","Inferior phrenicoesophageal ligament","",""
"N","123967","119745","Pars pelvica systematis muscularis","Pelvic part of muscular system","",""
"N","123972","123967","Musculi pelvis","Muscles of pelvis","",""
"N","123980","123972","Corpus perineale","Perineal body","",""
"N","123995","123972","Septum postanalis","Postanal septum","",""
"N","124006","123995","Raphe diaphragmatis pelvis","Raphe of pelvic diaphragm","",""
"N","124011","123995","Ligamentum anococcygeum","Anococcygeal ligament","",""
"N","124022","123967","Diaphragma pelvis","Pelvic diaphragm","",""
"N","124033","124022","Levator ani","Levator ani","",""
"N","124040","124033","Musculus iliococcygeus","Iliococcygeus muscle","",""
"N","124054","124033","Musculus pubococcygeus","Pubococcygeus muscle","",""
"N","124065","124033","Musculus puboanalis","Puboanalis muscle","",""
"N","124079","124033","Musculus puboperinealis","Puboperinealis muscle","",""
"N","124087","124033","Musculus puboprostaticus","Puboprostaticus muscle","",""
"N","124098","124033","Musculus pubovaginalis","Pubovaginalis muscle","",""
"N","124104","124022","Hiatus urogenitalis","Urogenital hiatus","",""
"N","124112","124022","Hiatus anorectalis","Anorectal hiatus","",""
"N","124120","124022","Musculus coccygeus","Coccygeus muscle","",""
"N","124136","123967","Musculi perinei","Perineal muscles","",""
"N","124148","124136","Musculi regionis urogenitalis","Muscles of urogenital triangle","",""
"N","124157","124148","Spatium superficiale perinei","Superficial perineal space","",""
"N","124161","124157","Musculus transversus superficialis perinei","Superficial transverse perineal muscle","",""
"N","124173","124157","Musculus ischiocavernosus","Ischiocavernosus muscle","",""
"N","124185","124157","Musculus bulbospongiosus","Bulbospongiosus muscle","",""
"N","124199","124148","Spatium profundum perinei","Deep perineal space","",""
"N","124200","124199","Musculus transversus profundus perinei","Deep transverse perineal muscle","",""
"N","124213","124199","Sphincter externus urethrae masculinae","Male external urethral sphincter","",""
"N","124221","124199","Sphincter externus urethrae femininae","Female external urethral sphincter","",""
"N","124237","124199","Compressor urethrae","Compressor urethrae","",""
"N","124245","124199","Sphincter urethrovaginalis","Sphincter urethrovaginalis","",""
"N","124259","124136","Musculus regionis analis","Muscle of anal triangle","",""
"N","124268","124259","Sphincter externus ani","External anal sphincter","",""
"N","124276","124268","Pars subcutanea sphincteris externi ani","Subcutaneous part of external anal sphincter","",""
"N","124284","124268","Pars superficialis sphincteris externi ani","Superficial part of external anal sphincter","",""
"N","124292","124268","Pars profunda sphincteris externi ani","Deep part of external anal sphincter","",""
"N","124305","123967","Fasciae pelvis","Pelvic fascia","",""
"N","124318","124305","Fascia parietalis pelvis","Parietal pelvic fascia","",""
"N","124326","124318","Fascia obturatoria","Obturator fascia","",""
"N","124339","124326","Pars supradiaphragmatica fasciae obturatoriae","Supradiaphragmatic part of obturator fascia","",""
"N","124347","124326","Arcus tendineus levatoris ani","Tendinous arch of levator ani","",""
"N","124352","124326","Pars infradiaphragmatica fasciae obturatoriae","Infradiaphragmatic part of obturator fascia","",""
"N","124360","124326","Canalis pudendalis","Pudendal canal","",""
"N","124371","124318","Fascia musculi piriformis","Piriformis fascia","",""
"N","124383","124318","Fascia superior diaphragmatis pelvis","Superior fascia of pelvic diaphragm","",""
"N","124394","124383","Arcus tendineus fasciae pelvis","Tendinous arch of pelvic fascia","",""
"N","124409","124318","Fascia inferior diaphragmatis pelvis","Inferior fascia of pelvic diaphragm","",""
"N","124414","124318","Fascia presacralis","Presacral fascia","",""
"N","124423","124318","Fascia rectosacralis","Rectosacral fascia","",""
"N","124438","124305","Fascia perinei","Perineal fascia","",""
"N","124446","124305","Membrana perinei","Perineal membrane","",""
"N","124451","124446","Ligamentum transversum perinei","Transverse perineal ligament","",""
"N","124467","124305","Fossa ischioanalis","Ischioanal fossa","",""
"N","124472","124467","Corpus adiposum fossae ischioanalis","Fat body of ischioanal fossa","",""
"N","124480","124467","Recessus anterior fossae ischioanalis","Anterior recess of ischioanal fossa","",""
"N","124495","119745","Systema musculare membri superioris","Muscular system of upper limb","",""
"N","124508","124495","Musculi membri superioris","Muscles of upper limb","",""
"N","124519","124495","Musculi scapulohumerales","Scapulohumeral muscles","",""
"N","124524","124519","Musculus deltoideus","Deltoid muscle","",""
"N","124535","124524","Pars clavicularis musculi deltoidei","Clavicular part of deltoid muscle","",""
"N","124543","124524","Pars acromialis musculi deltoidei","Acromial part of deltoid muscle","",""
"N","124556","124524","Pars spinalis scapularis musculi deltoidei","Scapular spinal part of deltoid muscle","",""
"N","124562","124519","Musculi cuffiae musculotendineae","Rotator cuff muscles","",""
"N","124570","124562","Musculus supraspinatus","Supraspinatus muscle","",""
"N","124581","124562","Musculus infraspinatus","Infraspinatus muscle","",""
"N","124597","124562","Musculus teres minor","Teres minor muscle","",""
"N","124607","124562","Musculus subscapularis","Subscapularis muscle","",""
"N","124610","124562","Cuffia musculotendinea","Musculotendinous cuff","",""
"N","124629","124519","Musculus teres major","Teres major muscle","",""
"N","124632","124495","Compartimentum anterius brachii","Anterior compartment of arm","",""
"N","124641","124632","Musculus biceps brachii","Biceps brachii muscle","",""
