#"Status","Id","Translation","Synonyms"
"N","104996","",""
"N","105001","",""
"N","105017","",""
"N","105025","",""
"N","105030","",""
"N","105049","",""
"N","105058","",""
"N","105063","",""
"N","105074","",""
"N","105082","",""
"N","105096","",""
"N","105105","",""
"N","105118","",""
"N","105126","",""
"N","105139","",""
"N","105147","",""
"N","105152","",""
"N","105160","",""
"N","105171","",""
"N","105183","",""
"N","105194","",""
"N","105208","",""
"N","105219","",""
"N","105224","",""
"N","105235","",""
"N","105243","",""
"N","105256","",""
"N","105262","",""
"N","105270","",""
"N","105281","",""
"N","105297","",""
"N","105306","",""
"N","105311","",""
"N","105322","",""
"N","105333","",""
"N","105340","",""
"N","105354","",""
"N","105365","",""
"N","105379","",""
"N","105387","",""
"N","105398","",""
"N","105404","",""
"N","105412","",""
"N","105420","",""
"N","105436","",""
"N","105448","",""
"N","105457","",""
"N","105461","",""
"N","105473","",""
"N","105485","",""
"N","105499","",""
"N","105500","",""
"N","105513","",""
"N","105521","",""
"N","105537","",""
"N","105545","",""
"N","105559","",""
"N","105568","",""
"N","105576","",""
"N","105584","",""
"N","105592","",""
"N","105602","",""
"N","105615","",""
"N","105628","",""
"N","105631","",""
"N","105644","",""
"N","105653","",""
"N","105666","",""
"N","105677","",""
"N","105689","",""
"N","105690","",""
"N","105703","",""
"N","105716","",""
"N","105727","",""
"N","105734","",""
"N","105742","",""
"N","105750","",""
"N","105769","",""
"N","105775","",""
"N","105788","",""
"N","105791","",""
"N","105809","",""
"N","105814","",""
"N","105823","",""
"N","105838","",""
"N","105846","",""
"N","105851","",""
"N","105867","",""
"N","105872","",""
"N","105880","",""
"N","105895","",""
"N","105907","",""
"N","105910","",""
"N","105929","",""
"N","105932","",""
"N","105941","",""
"N","105955","",""
"N","105964","",""
"N","105978","",""
"N","105986","",""
"N","105993","",""
"N","106005","",""
"N","106018","",""
"N","106026","",""
"N","106039","",""
"N","106047","",""
"N","106052","",""
"N","106060","",""
"N","106071","",""
"N","106083","",""
"N","106094","",""
"N","106107","",""
"N","106110","",""
"N","106129","",""
"N","106132","",""
"N","106141","",""
"N","106155","",""
"N","106164","",""
"N","106178","",""
"N","106186","",""
"N","106193","",""
"N","106204","",""
"N","106212","",""
"N","106220","",""
"N","106236","",""
"N","106248","",""
"N","106257","",""
"N","106261","",""
"N","106273","",""
"N","106285","",""
"N","106299","",""
"N","106301","",""
"N","106317","",""
"N","106325","",""
"N","106330","",""
"N","106349","",""
"N","106358","",""
"N","106363","",""
"N","106374","",""
"N","106382","",""
"N","106396","",""
"N","106400","",""
"N","106413","",""
"N","106421","",""
"N","106437","",""
"N","106445","",""
"N","106459","",""
"N","106468","",""
"N","106476","",""
"N","106484","",""
"N","106492","",""
"N","106506","",""
"N","106511","",""
"N","106522","",""
"N","106533","",""
"N","106540","",""
"N","106554","",""
"N","106565","",""
"N","106579","",""
"N","106587","",""
"N","106598","",""
"N","106603","",""
"N","106616","",""
"N","106627","",""
"N","106634","",""
"N","106642","",""
"N","106650","",""
"N","106669","",""
"N","106675","",""
"N","106688","",""
"N","106691","",""
"N","106702","",""
"N","106715","",""
"N","106728","",""
"N","106731","",""
"N","106744","",""
"N","106753","",""
"N","106766","",""
"N","106777","",""
"N","106789","",""
"N","106790","",""
"N","106808","",""
"N","106819","",""
"N","106824","",""
"N","106835","",""
"N","106843","",""
"N","106856","",""
"N","106862","",""
"N","106870","",""
"N","106881","",""
"N","106897","",""
"N","106909","",""
"N","106914","",""
"N","106923","",""
"N","106938","",""
"N","106946","",""
"N","106951","",""
"N","106967","",""
"N","106972","",""
"N","106980","",""
"N","106995","",""
"N","107002","",""
"N","107015","",""
"N","107028","",""
"N","107031","",""
"N","107044","",""
"N","107053","",""
"N","107066","",""
"N","107077","",""
"N","107089","",""
"N","107090","",""
"N","107106","",""
"N","107111","",""
"N","107122","",""
"N","107133","",""
"N","107140","",""
"N","107154","",""
"N","107165","",""
"N","107179","",""
"N","107187","",""
"N","107198","",""
