#"Status","Id","Translation","Synonyms"
"T","120885","Extrinsic auricular muscles",""
"T","120899","Auricularis anterior muscle",""
"T","120905","Auricularis superior muscle",""
"T","120918","Auricularis posterior muscle",""
"T","120926","Intrinsic auricular muscles",""
"T","120939","Helicis major muscle","Major muscle of helix"
"T","120947","Helicis minor muscle","Minor muscle of helix"
"T","120952","Tragicus muscle",""
"T","120960","Muscle of terminal notch",""
"T","120971","Pyramidal muscle of auricle",""
"T","120983","Antitragicus muscle",""
"T","120994","Transverse muscle of auricle",""
"T","121003","Oblique muscle of auricle",""
"T","121016","Muscles of auditory ossicles",""
"T","121027","Tensor tympani","Tensor tympani muscle"
"T","121034","Stapedius muscle",""
"T","121042","Masticatory muscles","Muscles of mastication"
"T","121050","Masseter","Masseter muscle"
"T","121069","Superficial part of masseter",""
"T","121075","Deep part of masseter",""
"T","121088","Temporalis muscle","Temporal muscle"
"T","121091","Lateral pterygoid muscle",""
"T","121109","Superior head of lateral pterygoid muscle","Upper head of lateral pterygoid muscle; Sphenomeniscus muscle"
"T","121114","Inferior head of lateral pterygoid muscle","Lower head of lateral pterygoid muscle"
"T","121123","Pterygoideus proprius muscle",""
"T","121138","Medial pterygoid muscle",""
"T","121146","Deep head of medial pterygoid muscle",""
"T","121151","Superficial head of medial pterygoid muscle",""
"T","121167","Muscles of tongue",""
"T","121172","Genioglossus muscle",""
"T","121180","Hyoglossus muscle",""
"T","121195","Chondroglossus muscle",""
"T","121205","Ceratoglossus muscle",""
"T","121218","Styloglossus muscle",""
"T","121226","Superior longitudinal lingual muscle","Superior longitudinal muscle of tongue"
"T","121239","Inferior longitudinal lingual muscle","Inferior longitudinal muscle of tongue"
"T","121247","Transversus linguae muscle","Transverse muscle of tongue"
"T","121252","Verticalis linguae muscle","Vertical muscle of tongue"
"T","121260","Muscles of soft palate",""
"T","121271","Palatine aponeurosis",""
"T","121283","Levator veli palatini","Levator veli palatini muscle"
"T","121294","Tensor veli palatini","Tensor veli palatini muscle"
"T","121302","Musculus uvulae",""
"T","121315","Palatoglossus muscle",""
"T","121328","Palatopharyngeus muscle",""
"T","121331","Anterior fascicle of palatopharyngeus muscle",""
"T","121344","Posterior fascicle of palatopharyngeus muscle","Palatopharyngeal sphincter; Palatopharyngeal sphincter muscle"
"T","121353","Fascia of head",""
"T","121366","Masseteric fascia",""
"T","121377","Parotid fascia",""
"T","121389","Temporal fascia",""
"T","121390","Superficial layer of temporal fascia",""
"T","121408","Deep layer of temporal fascia",""
"T","121419","Buccal fat pad",""
"T","121424","Juxtaoral organ",""
"T","121435","Bursae of head",""
"T","121443","Bursa of tensor veli palatini","Bursa of tensor veli palatini muscle"
"T","121456","Cervical part of muscular system",""
"T","121462","Muscles of neck",""
"T","121470","Platysma","Platysma muscle"
"T","121481","Longus colli muscle","Longus cervicis muscle"
"T","121497","Longus capitis muscle",""
"T","121504","Rectus anterior capitis muscle","Rectus capitis anterior muscle"
"T","121512","Rectus lateralis capitis muscle","Rectus capitis lateralis muscle"
"T","121520","Scalenus anterior muscle","Anterior scalene muscle"
"T","121536","Scalenus medius muscle","Middle scalene muscle"
"T","121548","Scalenus posterior muscle","Posterior scalene muscle"
"T","121557","Scalenus minimus muscle",""
"T","121561","Sternocleidomastoid muscle",""
"T","121573","Sternal head of sternocleidomastoid muscle",""
"T","121585","Clavicular head of sternocleidomastoid muscle",""
"T","121599","Suprahyoid muscles",""
"T","121600","Digastric muscle",""
"T","121613","Anterior belly of digastric muscle",""
"T","121621","Intermediate tendon of digastric muscle",""
"T","121637","Posterior belly of digastric muscle",""
"T","121645","Stylohyoid muscle",""
"T","121659","Mylohyoid muscle",""
"T","121668","Geniohyoid muscle",""
"T","121676","Infrahyoid muscles","Strap muscles"
"T","121684","Sternohyoid muscle",""
"T","121692","Omohyoid muscle",""
"T","121707","Superior belly of omohyoid muscle",""
"T","121710","Intermediate tendon of omohyoid muscle",""
"T","121729","Inferior belly of omohyoid muscle",""
"T","121732","Sternothyroid muscle",""
"T","121741","Thyrohyoid muscle",""
"T","121755","Levator glandulae thyroideae","Levator glandulae thyroideae muscle"
"T","121764","Pharyngeal muscles","Muscle layer of pharynx"
"T","121778","Pharyngeal raphe",""
"T","121786","Pterygomandibular raphe",""
"T","121793","Superior pharyngeal constrictor","Superior constrictor muscle of pharynx"
"T","121801","Pterygopharyngeal part of superior pharyngeal constrictor",""
"T","121817","Buccopharyngeal part of superior pharyngeal constrictor",""
"T","121825","Mylopharyngeal part of superior pharyngeal constrictor",""
"T","121830","Glossopharyngeal part of superior pharyngeal constrictor",""
"T","121849","Middle pharyngeal constrictor","Middle constrictor muscle of pharynx"
"T","121858","Chondropharyngeal part of middle pharyngeal constrictor",""
"T","121863","Ceratopharyngeal part of middle pharyngeal constrictor",""
"T","121874","Inferior pharyngeal constrictor","Inferior constrictor muscle of pharynx"
"T","121882","Thyropharyngeal part of inferior pharyngeal constrictor","Thyropharyngeus muscle"
"T","121896","Cricopharyngeal part of inferior pharyngeal constrictor","Cricopharyngeus muscle"
"T","121906","Stylopharyngeus muscle",""
"T","121911","Salpingopharyngeus muscle",""
"T","121922","Laryngeal muscles",""
"T","121933","Cricothyroid muscle",""
"T","121940","Straight part of cricothyroid muscle",""
"T","121954","Oblique part of cricothyroid muscle",""
"T","121965","Posterior cricoarytentoid muscle",""
"T","121979","Ceratocricoid muscle",""
"T","121987","Lateral cricoarytenoid muscle",""
"T","121998","Thyroarytenoid muscle",""
"T","122009","External part of thyroarytenoid muscle","Lateral part of thyroartytenoid muscle"
"T","122014","Thyroepiglottic part of thyroarytenoid muscle",""
"T","122023","Vocalis muscle",""
"T","122038","Oblique arytenoid muscle",""
"T","122046","Aryepiglottic part of oblique arytenoid muscle",""
"T","122051","Transverse arytenoid muscle",""
"T","122067","Cervical fascia","Deep cervical fascia; Fascia of neck"
"T","122072","Superficial investing cervical fascia","Investing layer of cervical fascia; Superficial layer of deep cervical fascia"
"T","122080","Suprasternal space",""
"T","122095","Fascia of infrahyoid muscles","Infrahyoid fascia"
"T","122102","Visceral cervical fascia","Visceral layer of deep cervical fascia"
"T","122115","Buccopharyngeal fascia",""
"T","122128","Pretracheal fascia",""
"T","122131","Suspensory ligament of thyroid gland",""
"T","122144","Carotid sheath",""
"T","122153","Deep investing cervical fascia","Deep layer of cervical fascia; Deep layer of deep cervical fascia; Prevertebral layer of deep cervical fascia"
"T","122166","Prevertebral fascia",""
"T","122177","Alar fascia",""
"T","122189","Scalene fascia",""
"T","122190","Nuchal fascia",""
"T","122206","Cervical bursae","Bursae of neck"
"T","122211","Subcutaneous bursa of laryngeal prominence",""
"T","122222","Infrahyoid bursa",""
"T","122233","Retrohyoid bursa","Boyer's bursa"
"T","122240","Dorsal part of muscular system",""
"T","122254","Hypaxial muscles of back",""
"T","122265","Trapezius muscle",""
"T","122279","Descending part of trapezius muscle","Superior part of trapezius muscle"
"T","122287","Transverse part of trapezius muscle","Middle part of trapezius muscle"
"T","122298","Ascending part of trapezius muscle","Inferior part of trapezius muscle"
"T","122303","Transversus nuchae muscle",""
"T","122316","Latissimus dorsi muscle",""
"T","122327","Rhomboid major muscle",""
"T","122334","Rhomboid minor muscle",""
"T","122342","Levator scapulae","Levator scapulae muscle"
"T","122350","Serratus posterior inferior muscle",""
"T","122369","Serratus posterior superior muscle",""
"T","122375","Anterior intertransversarii colli muscles","Anterior cervical intertransversarii muscles"
"T","122388","Lateral posterior intertransversarii colli muscles","Lateral posterior cervical intertransversarii muscles"
"T","122391","Lateral intertransversarii lumborum muscles","Lateral lumbar intertransversarii muscles"
"T","122401","Dorsal parts of lateral intertransversarii lumborum muscles","Posterior parts of lateral intertransversarii lumborum muscles"
"T","122417","Ventral parts of lateral intertransversarii lumborum muscles","Anterior parts of lateral intertransversarii lumborum muscles"
"T","122425","Thoracolumbar fascia","Lumbodorsal fascia"
"T","122430","Posterior layer of thoracolumbar fascia","Superficial layer of thoracolumbar fascia"
"T","122449","Thoracolumbar aponeurosis",""
"T","122458","Middle layer of thoracolumbar fascia","Intermediate layer of thoracolumbar fascia"
"T","122463","Anterior layer of thoracolumbar fascia","Deep layer of thoracolumbar fascia; Quadratus lumborum fascia"
"T","122474","Epaxial muscles","Muscles of back proper; Deep back muscles, true back muscles"
"T","122482","Suboccipital muscles",""
"T","122496","Rectus posterior major capitis muscle","Rectus capitis posterior major muscle"
"T","122505","Rectus posterior minor capitis muscle","Rectus capitis posterior minor muscle"
"T","122518","Obliquus superior capitis muscle","Obliquus capitis superior muscle"
"T","122526","Obliquus inferior capitis muscle","Obliquus capitis inferior muscle"
"T","122539","Suboccipital triangle",""
"T","122547","Erector spinae","Erector spinae muscle; Sacrospinalis muscle"
"T","122552","Erector spinae aponeurosis",""
"T","122560","Intermuscular septum of erector spinae",""
"T","122571","Iliocostalis muscles","Iliocostalis muscle"
"T","122583","Iliocostalis lumborum muscle",""
"T","122594","Lumbar part of iliocostalis lumborum muscle","Lateral division of lumbar erector spinae"
"T","122604","Thoracic part of iliocostalis lumborum muscle",""
"T","122612","Iliocostalis colli muscle","Iliocostalis cervicis muscle"
"T","122620","Longissimus muscles","Longissimus muscle"
"T","122636","Longissimus thoracis muscle",""
"T","122648","Lumbar part of longissimus thoracis muscle","Medial division of lumbar erector spinae"
"T","122657","Longissimus colli muscle","Longissimus cervicis muscle"
"T","122661","Longissimus capitis muscle",""
"T","122673","Spinalis muscles","Spinalis muscle"
"T","122685","Spinalis thoracis muscle",""
"T","122699","Spinalis colli muscle","Spinalis cervicis muscle"
"T","122700","Spinalis capitis muscle",""
"T","122713","Spinotransversales muscles",""
"T","122721","Splenius muscles","Splenius muscle"
"T","122737","Splenius capitis muscle",""
"T","122745","Splenius colli muscle","Splenius cervicis muscle"
"T","122759","Transversospinal muscles","Transversospinales muscles"
"T","122768","Multifidus muscles","Multifidus muscle"
"T","122776","Multifidus lumborum muscle",""
"T","122784","Multifidus thoracis muscle",""
"T","122792","Multifidus colli muscle","Multifidus cervicis muscle"
"T","122807","Semispinalis muscles","Semispinalis muscle"
"T","122810","Semispinalis thoracis muscle",""
"T","122829","Semispinalis colli muscle","Semispinalis cervicis muscle"
"T","122832","Semispinalis capitis muscle",""
"T","122841","Rotatores","Rotator muscles"
"T","122855","Rotatores lumborum","Rotatores lumborum muscles"
"T","122864","Rotatores thoracis","Rotatores thoracis muscles"
"T","122878","Long rotatores","Long rotator muscles"
"T","122886","Short rotatores","Short rotator muscles"
"T","122893","Rotatores colli","Rotatores cervicis; Rotatores cervicis muscles; Rotatores colli muscles"
"T","122908","Interspinales muscles",""
"T","122919","Interspinales lumborum muscles",""
"T","122924","Interspinales thoracis muscles",""
"T","122935","Interspinales colli muscles","Interspinales cervicis muscles"
"T","122943","Intertransversarii muscles",""
"T","122956","Medial intertransversarii lumborum muscles","Medial lumbar intertransversarii muscles"
"T","122962","Intertransversarii thoracis muscles","Thoracic intertransversarii muscles"
"T","122970","Medial posterior intertransversarii colli muscles","Medial posterior intertransversarii cervicis muscles; Medial posterior cervical intertransversarii muscles"
"T","122981","Thoracic part of muscular system",""
"T","122997","Muscles of thorax",""
"T","123005","Sternalis muscle",""
"T","123018","Pectoralis major muscle",""
"T","123026","Clavicular head of pectoralis major muscle",""
"T","123039","Sternocostal head of pectoralis major muscle",""
"T","123047","Abdominal part of pectoralis major muscle",""
"T","123052","Pectoralis minor muscle",""
"T","123060","Subclavius muscle",""
"T","123071","Serratus anterior muscle",""
"T","123083","Levatores costarum","Levatores costarum muscles; Levator costae muscles"
"T","123094","Levatores longi costarum","Levatores costarum longi muscles"
"T","123107","Levatores breves costarum","Levatores costarum breves muscles"
"T","123110","External intercostal muscles",""
"T","123129","Internal intercostal muscles",""
"T","123132","Innermost intercostal muscles",""
"T","123141","Subcostal muscles","Subcostales"
"T","123155","Transversus thoracis muscle",""
"T","123164","Fascia of thorax",""
"T","123178","Pectoral fascia",""
"T","123186","Clavipectoral fascia",""
"T","123193","Costocoracoid ligament",""
"T","123204","Costocoracoid membrane",""
"T","123212","Suspensory ligament of axilla",""
"T","123220","Thoracic fascia",""
"T","123236","Endothoracic fascia","Parietal fascia of thorax"
"T","123248","Suprapleural membrane",""
"T","123257","Phrenicopleural fascia","Superior diaphragmatic fascia"
"T","123261","Superior phrenicoesophageal ligament","Superior phrenico-esophageal ligament; Superior phrenicooesophageal ligament"
"T","123273","Diaphragm","Thoracic diaphragm"
"T","123285","Right hemidiaphragm",""
"T","123299","Left hemidiaphragm",""
"T","123301","Muscle of right hemidiaphragm",""
"T","123317","Right lumbar part of diaphragm",""
"T","123325","Right crus of diaphragm",""
"T","123330","Right hiatus for thoracic splanchnic nerves",""
"T","123349","Right medial arcuate ligament",""
"T","123358","Right lateral arcuate ligament","Right lumbocostal arch"
"T","123363","Right costal part of diaphragm",""
"T","123374","Right sternal part of diaphragm",""
"T","123382","Right sternocostal triangle",""
"T","123396","Right lumbocostal triangle","Right vertebrocostal triangle"
"T","123400","Central tendon",""
"T","123413","Caval foramen","Caval opening"
"T","123421","Aortic hiatus",""
"T","123437","Median arcuate ligament",""
"T","123445","Esophageal hiatus",""
"T","123459","Muscle of left hemidiaphragm",""
"T","123468","Left lumbar part of diaphragm",""
"T","123476","Left crus of diaphragm",""
"T","123484","Left hiatus for thoracic splanchnic nerves",""
"T","123492","Left medial arcuate ligament",""
"T","123506","Left lateral arcuate ligament","Left lumbocostal arch"
"T","123511","Left costal part of diaphragm",""
"T","123522","Left sternal part of diaphragm",""
"T","123533","Left sternocostal triangle",""
"T","123540","Left lumbocostal triangle","Left vertebrocostal triangle"
"T","123554","Abdominal part of muscular system",""
"T","123565","Muscles of abdomen",""
"T","123579","Rectus abdominis muscle",""
"T","123587","Tendinous intersections","Tendinous inscriptions"
"T","123598","Rectus sheath",""
"T","123603","Anterior layer of rectus sheath",""
"T","123616","Posterior layer of rectus sheath",""
"T","123627","Arcuate line of rectus sheath",""
"T","123634","Pyramidalis muscle",""
"T","123642","External abdominal oblique muscle","External oblique muscle"
"T","123650","Inguinal ligament",""
"T","123669","Lacunar ligament",""
"T","123675","Pectineal ligament",""
"T","123688","Reflected inguinal ligament",""
"T","123691","Superficial inguinal ring","External inguinal ring"
"T","123702","Medial crus of superficial inguinal ring",""
"T","123715","Lateral crus of superficial inguinal ring",""
"T","123728","Intercrural fibers",""
"T","123731","Internal abdominal oblique muscle","Internal oblique muscle"
"T","123744","Cremaster","Cremaster muscle"
"T","123753","Transversus abdominis muscle","Transverse abdominal muscle"
"T","123766","Inguinal falx","Conjoint tendon"
"T","123777","Linea alba",""
"T","123789","Umbilical ring",""
"T","123790","Posterior attachment of linea alba",""
"T","123808","Semilunar line",""
"T","123819","Inguinal canal",""
"T","123824","Quadratus lumborum muscle",""
"T","123835","Fascia of abdomen","Abdominal fascia"
"T","123843","Investing abdominal fascia","Superficial investing abdominal fascia"
"T","123856","Endoabdominal fascia","Parietal abdominal fascia; Deep investing abdominal fascia"
"T","123862","Iliopsoas fascia",""
"T","123870","Psoas fascia",""
"T","123881","Iliac fascia",""
"T","123897","Transversalis fascia",""
"T","123909","Deep inguinal ring","Internal inguinal ring"
"T","123914","Interfoveolar ligament",""
"T","123923","Iliopubic tract",""
"T","123938","Umbilical fascia",""
"T","123946","Diaphragmatic fascia","Inferior diaphragmatic fascia"
"T","123951","Inferior phrenicoesophageal ligament","Inferior phrenico-esophageal ligament; Inferior phrenicooesophageal ligament"
"T","123967","Pelvic part of muscular system",""
"T","123972","Muscles of pelvis",""
"T","123980","Perineal body","Perineal center; Perineal centre; Central tendinous point"
"T","123995","Postanal septum",""
"T","124006","Raphe of pelvic diaphragm",""
"T","124011","Anococcygeal ligament",""
"T","124022","Pelvic diaphragm","Pelvic floor"
"T","124033","Levator ani","Levator ani muscle"
"T","124040","Iliococcygeus muscle",""
"T","124054","Pubococcygeus muscle",""
"T","124065","Puboanalis muscle","Puborectalis muscle"
"T","124079","Puboperinealis muscle",""
"T","124087","Puboprostaticus muscle","Levator prostatae"
"T","124098","Pubovaginalis muscle",""
"T","124104","Urogenital hiatus",""
"T","124112","Anorectal hiatus",""
"T","124120","Coccygeus muscle","Ischiococcygeus muscle"
"T","124136","Perineal muscles",""
"T","124148","Muscles of urogenital triangle",""
"T","124157","Superficial perineal space","Superficial perineal compartment; Superficial perineal pouch"
"T","124161","Superficial transverse perineal muscle",""
"T","124173","Ischiocavernosus muscle",""
"T","124185","Bulbospongiosus muscle",""
"T","124199","Deep perineal space","Deep perineal pouch"
"T","124200","Deep transverse perineal muscle",""
"T","124213","Male external urethral sphincter","Male external urethral sphincter muscle; External sphincter of male urethra"
"T","124221","Female external urethral sphincter","Female external urethral sphincter muscle; External sphincter of female urethra"
"T","124237","Compressor urethrae","Compressor urethrae muscle"
"T","124245","Sphincter urethrovaginalis","Sphincter urethrovaginalis muscle"
"T","124259","Muscle of anal triangle","Muscle of anal region"
"T","124268","External anal sphincter","External anal sphincter muscle"
"T","124276","Subcutaneous part of external anal sphincter",""
"T","124284","Superficial part of external anal sphincter",""
"T","124292","Deep part of external anal sphincter",""
"T","124305","Pelvic fascia",""
"T","124318","Parietal pelvic fascia",""
"T","124326","Obturator fascia",""
"T","124339","Supradiaphragmatic part of obturator fascia",""
"T","124347","Tendinous arch of levator ani","Tendinous arch of levator ani muscle"
"T","124352","Infradiaphragmatic part of obturator fascia",""
"T","124360","Pudendal canal",""
"T","124371","Piriformis fascia",""
"T","124383","Superior fascia of pelvic diaphragm",""
"T","124394","Tendinous arch of pelvic fascia",""
"T","124409","Inferior fascia of pelvic diaphragm",""
"T","124414","Presacral fascia",""
"T","124423","Rectosacral fascia",""
"T","124438","Perineal fascia","Superficial investing fascia of perineum; Deep perineal fascia"
"T","124446","Perineal membrane",""
"T","124451","Transverse perineal ligament",""
"T","124467","Ischioanal fossa","Ischiorectal fossa"
"T","124472","Fat body of ischioanal fossa",""
"T","124480","Anterior recess of ischioanal fossa",""
"T","124495","Muscular system of upper limb",""
"T","124508","Muscles of upper limb",""
"T","124519","Scapulohumeral muscles",""
"T","124524","Deltoid muscle",""
"T","124535","Clavicular part of deltoid muscle",""
"T","124543","Acromial part of deltoid muscle",""
"T","124556","Scapular spinal part of deltoid muscle","Spinal part of deltoid muscle"
"T","124562","Rotator cuff muscles",""
"T","124570","Supraspinatus muscle",""
"T","124581","Infraspinatus muscle",""
"T","124597","Teres minor muscle",""
"T","124607","Subscapularis muscle",""
"T","124610","Musculotendinous cuff","Rotator cuff"
"T","124629","Teres major muscle",""
"T","124632","Anterior compartment of arm","Flexor compartment of arm"
"T","124641","Biceps brachii muscle",""
"T","124655","Long head of biceps brachii",""
"T","124664","Short head of biceps brachii",""
"T","124678","Bicipital aponeurosis",""
"T","124686","Coracobrachialis muscle",""
"T","124693","Brachialis muscle",""
"T","124701","Posterior compartment of arm","Extensor compartment of arm"
"T","124717","Triceps brachii muscle",""
"T","124725","Long head of triceps brachii",""
"T","124730","Lateral head of triceps brachii",""
"T","124749","Medial head of triceps brachii","Deep head of triceps brachii"
"T","124758","Articularis cubiti muscle","Subanconeus muscle"
"T","124763","Anterior compartment of forearm","Flexor compartment of forearm"
"T","124774","Superficial part of anterior compartment of forearm",""
"T","124782","Pronator teres","Pronator teres muscle"
"T","124796","Superficial head of pronator teres","Humeral head of pronator teres"
"T","124803","Deep head of pronator teres","Ulnar head of pronator teres"
"T","124816","Flexor carpi radialis","Flexor carpi radialis muscle"
"T","124827","Palmaris longus muscle",""
"T","124834","Flexor carpi ulnaris","Flexor carpi ulnaris muscle"
"T","124842","Humeral head of flexor carpi ulnaris",""
"T","124850","Ulnar head of flexor carpi ulnaris",""
"T","124869","Flexor digitorum superficialis","Flexor digitorum superficialis muscle; Flexor digitorum sublimis"
"T","124875","Humeroulnar head of flexor digitorum superficialis",""
"T","124888","Radial head of flexor digitorum superficialis",""
"T","124891","Common flexor tendon",""
"T","124902","Deep part of anterior compartment of forearm",""
"T","124915","Flexor digitorum profundus","Flexor digitorum profundus muscle"
"T","124928","Flexor pollicis longus","Flexor pollicis longus muscle"
"T","124931","Pronator quadratus","Pronator quadratus muscle"
"T","124944","Posterior compartment of forearm","Extensor compartment of forearm"
"T","124953","Superficial part of posterior compartment of forearm",""
"T","124966","Brachioradialis muscle",""
"T","124977","Extensor carpi radialis longus","Extensor carpi radialis longus muscle"
"T","124989","Common extensor tendon",""
"T","124990","Extensor carpi radialis brevis","Extensor carpi radialis brevis muscle"
"T","125000","Extensor digitorum","Extensor digitorum muscle"
"T","125013","Intertendinous connections",""
"T","125021","Extensor expansion of hand","Dorsal digital expansion"
"T","125037","Extensor hood",""
"T","125045","Central band of extensor expansion of hand",""
"T","125059","Collateral bands of extensor expansion of hand",""
"T","125068","Extensor digiti minimi","Extensor digiti minimi muscle"
"T","125076","Extensor carpi ulnaris","Extensor carpi ulnaris muscle"
"T","125084","Humeral head of extensor carpi ulnaris",""
"T","125092","Ulnar head of extensor carpi ulnaris",""
"T","125101","Anconeus muscle",""
"T","125117","Deep part of posterior compartment of forearm",""
"T","125125","Supinator","Supinator muscle"
"T","125130","Humeral head of supinator",""
"T","125149","Ulnar head of supinator",""
"T","125158","Extensor indicis","Extensor indicis muscle"
"T","125163","Extensor pollicis longus","Extensor pollicis longus muscle"
"T","125174","Abductor pollicis longus","Abductor pollicis longus muscle"
"T","125182","Extensor pollicis brevis","Extensor pollicis brevis muscle"
"T","125196","Muscles of hand",""
"T","125207","Palmaris brevis muscle",""
"T","125210","Abductor pollicis brevis","Abductor pollicis brevis muscle"
"T","125229","Flexor pollicis brevis","Flexor pollicis brevis muscle"
"T","125232","Superficial head of flexor pollicis brevis",""
"T","125241","Deep head of flexor pollicis brevis",""
"T","125255","Opponens pollicis muscle",""
"T","125264","Adductor pollicis","Adductor pollicis muscle"
"T","125278","Oblique head of adductor pollicis",""
"T","125286","Transverse head of adductor pollicis",""
"T","125293","Abductor digiti minimi of hand","Abductor digiti minimi muscle of hand"
"T","125308","Flexor digiti minimi of hand","Flexor digiti minimi brevis muscle of hand"
"T","125319","Opponens digiti minimi muscle of hand",""
"T","125324","Lumbrical muscles of hand","Lumbricals of hand; Lumbrical muscles 1-4 of hand"
"T","125335","Dorsal interossei muscles of hand","Dorsal interossei muscles 1-4 of hand"
"T","125343","Palmar interossei muscles","Palmar interossei muscles 1-3"
"T","125356","Pollical palmar interosseus muscle","Accessory adductor pollicis muscle"
"T","125362","Fascia of upper limb",""
"T","125370","Axillary fascia",""
"T","125381","Supraspinatus fascia","Supraspinous fascia"
"T","125397","Infraspinatus fascia","Infraspinous fascia"
"T","125403","Deltoid fascia",""
"T","125416","Brachial fascia",""
"T","125427","Medial intermuscular septum of arm",""
"T","125434","Lateral intermuscular septum of arm",""
"T","125442","Antebrachial fascia",""
"T","125450","Palmar carpal ligament",""
"T","125469","Extensor retinaculum of wrist","Dorsal carpal ligament"
"T","125475","Dorsal fascia of hand",""
"T","125488","Superficial transverse metacarpal ligament",""
"T","125491","Palmar aponeurosis",""
"T","125502","Flexor retinaculum of wrist","Transverse carpal ligament"
"T","125515","Carpal tunnel","Carpal canal"
"T","125528","Ulnar canal",""
"T","125531","Tendinous chiasm",""
"T","125544","Bursae of upper limb",""
"T","125553","Subtendinous bursa of trapezius muscle",""
"T","125566","Subcutaneous acromial bursa",""
"T","125577","Subacromial bursa",""
"T","125589","Subdeltoid bursa",""
"T","125590","Coracobrachial bursa",""
"T","125609","Subtendinous bursa of infraspinatus muscle",""
"T","125614","Subtendinous bursa of subscapularis muscle",""
"T","125623","Subtendinous bursa of teres major muscle",""
"T","125638","Subtendinous bursa of latissimus dorsi muscle",""
"T","125646","Subcutaneous olecranon bursa",""
"T","125651","Intratendinous olecranon bursa",""
"T","125667","Subtendinous bursa of triceps brachii muscle",""
"T","125672","Bicipitoradial bursa",""
"T","125680","Interosseous cubital bursa",""
"T","125695","Tendinous sheaths of upper limb",""
"T","125705","Intertubercular tendon sheath",""
"T","125718","Carpal tendinous sheaths",""
"T","125726","Palmar carpal tendinous sheaths",""
"T","125739","Tendinous sheath of flexor pollicis longus","Radial bursa; Tendinous sheath of flexor pollicis longus muscle"
"T","125747","Tendinous sheath of flexor carpi radialis","Tendinous sheath of flexor carpi radialis muscle"
"T","125752","Common flexor sheath","Ulnar bursa"
"T","125760","Dorsal carpal tendinous sheaths",""
"T","125771","Tendinous sheath of abductor pollicis longus and extensor pollicis brevis","Tendinous sheath of abductor pollicis longus and extensor pollicis brevis muscles"
"T","125783","Tendinous sheath of extensors carpi radialis","Tendinous sheath of extensor carpi radialis muscles"
"T","125794","Tendinous sheath of extensor pollicis longus","Tendinous sheath of extensor pollicis longus muscle"
"T","125806","Tendinous sheath of extensor digitorum and extensor indicis","Tendinous sheath of extensor digitorum and extensor indicis muscles"
"T","125811","Tendinous sheath of extensor digiti minimi manus","Tendinous sheath of extensor digiti minimi manus muscle"
"T","125822","Tendinous sheath of extensor carpi ulnaris","Tendinous sheath of extensor carpi ulnaris muscle"
"T","125833","Tendinous sheaths of digits of hand",""
"T","125840","Fibrous sheaths of digits of hand",""
"T","125854","Annular part of fibrous sheath of digit of hand","Anular part 1-5; A band 1-5"
"T","125865","Cruciform part of fibrous sheath of digit of hand","Cruciform part 1-3; C band 1-3"
"T","125879","Synovial sheaths of digits of hand",""
"T","125887","Vincula tendinum of hand","Mesotendons"
"T","125898","Vinculum longum","Long vinculum; Long mesotendon"
"T","125904","Vinculum breve","Short vinculum; Short mesotendon"
"T","125912","Muscular system of lower limb",""
"T","125920","Muscles of lower limb",""
"T","125936","Iliopsoas muscle",""
"T","125948","Iliacus muscle",""
"T","125957","Psoas major","Psoas major muscle"
"T","125961","Psoas minor","Psoas minor muscle"
"T","125973","Superficial gluteal muscles",""
"T","125985","Gluteus maximus muscle",""
"T","125999","Gluteus medius muscle",""
"T","126004","Gluteus minimus muscle",""
"T","126012","Guteal aponeurosis",""
"T","126020","Tensor fasciae latae","Tensor fasciae latae muscle; Tensor of fascia lata"
"T","126036","Deep gluteal muscles","Lateral rotators of thigh"
"T","126048","Piriformis muscle",""
"T","126057","Obturator internus","Obturator internus muscle"
"T","126061","Superior gemellus muscle","Gemellus superior muscle"
"T","126073","Inferior gemellus muscle","Gemellus inferior muscle"
"T","126085","Quadratus femoris muscle",""
"T","126099","Anterior compartment of thigh","Extensor compartment of thigh"
"T","126103","Sartorius muscle",""
"T","126116","Adductor canal","Subsartorial canal"
"T","126127","Pes anserinus",""
"T","126134","Quadriceps femoris muscle",""
"T","126142","Rectus femoris muscle",""
"T","126150","Straight head of rectus femoris",""
"T","126169","Reflected head of rectus femoris",""
"T","126175","Third head of rectus femoris",""
"T","126188","Vastus lateralis muscle",""
"T","126191","Vastus intermedius muscle",""
"T","126209","Vastus medialis muscle",""
"T","126214","Tendon of quadriceps femoris muscle",""
"T","126223","Patellar ligament","Patellar tendon; Infrapatellar portion of quadriceps tendon"
"T","126238","Medial patellar retinaculum",""
"T","126246","Lateral patellar retinaculum",""
"T","126251","Articularis genus muscle","Articular muscle of knee"
"T","126267","Medial compartment of thigh","Adductor compartment of thigh"
"T","126272","Pectineus muscle",""
"T","126280","Adductor longus","Adductor longus muscle"
"T","126295","Adductor brevis","Adductor brevis muscle"
"T","126307","Adductor magnus","Adductor magnus muscle"
"T","126310","Adductor part of adductor magnus",""
"T","126329","Adductor minimus","Adductor minimus muscle"
"T","126332","Ischiocondylar part of adductor magnus","Hamstring part of adductor magnus"
"T","126341","Adductor hiatus",""
"T","126355","Gracilis muscle",""
"T","126364","Obturator externus","Obturator externus muscle"
"T","126378","Posterior compartment of thigh","Flexor compartment of thigh"
"T","126386","Biceps femoris muscle",""
"T","126393","Long head of biceps femoris",""
