#"Status","Id","Translation","Synonyms"
"T","112522","Os lunatum",""
"T","112533","Os triquetrum",""
"T","112540","Os pisiforme",""
"T","112554","Os trapezium",""
"T","112565","Tuberculum ossis trapezii",""
"T","112579","Os trapezoideum",""
"T","112587","Os capitatum",""
"T","112598","Os hamatum",""
"T","112603","Hamulus ossis hamati",""
"T","112616","Sulcus carpi",""
"T","112627","Ossa accessoria carpi","Ossa carpea accessoria"
"T","112634","Os centrale",""
"T","112642","Ossa metacarpi","Ossa metacarpea i - v"
"T","112650","Os metacarpi",""
"T","112669","Basis ossis metacarpi","Basis ossis metacarpei"
"T","112675","Corpus ossis metacarpi","Corpus ossis metacarpei"
"T","112688","Caput ossis metacarpi","Caput ossis metacarpei"
"T","112691","Os tertium metacarpi","Os iii metacarpi"
"T","112702","Processus styloideus ossis tertii metacarpi","Processus styloideus ossis iii metacarpi"
"T","112715","Phalanges manus","Ossa digitorum manus"
"T","112728","Phalanx manus",""
"T","112731","Basis phalangis manus",""
"T","112744","Corpus phalangis manus",""
"T","112753","Caput phalangis manus",""
"T","112766","Trochlea phalangis manus",""
"T","112777","Phalanx proximalis manus","Os phalangeum proximale manus"
"T","112789","Phalanx media manus","Os phalangeum medium manus"
"T","112790","Phalanx distalis manus","Os phalangeum distale manus"
"T","112808","Tuberositas phalangis distalis manus",""
"T","112819","Ossa sesamoidea manus",""
"T","112824","Pelvis ossea",""
"T","112835","Cavitas pelvis osseae",""
"T","112843","Arcus pubicus",""
"T","112856","Angulus subpubicus",""
"T","112862","Pelvis major",""
"T","112870","Pelvis minor",""
"T","112881","Linea terminalis","Linea iliopectinea"
"T","112897","Apertura superior pelvis",""
"T","112909","Apertura inferior pelvis",""
"T","112914","Axis pelvis",""
"T","112923","Diameter transversus","Diametrus transversa"
"T","112938","Diameter obliquus","Diametrus obliqua"
"T","112946","Diametri conjugati","Diametri conjugatae"
"T","112951","Conjugata vera anatomica",""
"T","112967","Conjugata vera obstetrica",""
"T","112972","Conjugata diagonalis",""
"T","112980","Conjugata recta",""
"T","112995","Conjugata mediana",""
"T","113001","Conjugata externa",""
"T","113017","Distantia interspinalis",""
"T","113025","Distantia intercristalis",""
"T","113030","Distantia intertrochanterica",""
"T","113049","Inclinatio pelvis",""
"T","113058","Ossa membri inferioris",""
"T","113063","Ossa cinguli pelvici","Ossa cinguli membrorum inferiorum"
"T","113074","Os coxae",""
"T","113082","Acetabulum",""
"T","113096","Margo acetabuli","Limbus acetabuli"
"T","113105","Fossa acetabuli",""
"T","113118","Incisura acetabuli",""
"T","113126","Facies lunata",""
"T","113139","Ramus ischiopubicus",""
"T","113147","Foramen obturatum",""
"T","113152","Incisura ischiadica major",""
"T","113160","Foramen ischiadicum majus",""
"T","113171","Os ilium",""
"T","113183","Corpus ossis ilium",""
"T","113194","Sulcus supraacetabularis",""
"T","113208","Linea arcuata ossis ilium",""
"T","113219","Ala ossis ilium",""
"T","113224","Crista iliaca",""
"T","113235","Labium externum cristae iliacae",""
"T","113243","Tuberculum iliacum",""
"T","113256","Linea intermedia",""
"T","113262","Labium internum cristae iliacae",""
"T","113270","Spina iliaca anterior superior",""
"T","113281","Spina iliaca anterior inferior",""
"T","113297","Spina iliaca posterior superior",""
"T","113306","Spina iliaca posterior inferior",""
"T","113311","Fossa iliaca",""
"T","113322","Facies glutea ossis ilium",""
"T","113333","Linea glutea anterior",""
"T","113340","Linea glutea posterior",""
"T","113354","Linea glutea inferior",""
"T","113365","Facies sacropelvica ossis ilium",""
"T","113379","Facies auricularis ossis ilium",""
"T","113387","Tuberositas iliaca",""
"T","113398","Os ischii","Ischium"
"T","113404","Corpus ossis ischii",""
"T","113412","Ramus ossis ischii",""
"T","113420","Tuber ischiadicum",""
"T","113436","Spina ischiadica",""
"T","113448","Incisura ischiadica minor",""
"T","113457","Foramen ischiadicum minus",""
"T","113461","Os pubis",""
"T","113473","Corpus ossis pubis",""
"T","113485","Tuberculum pubicum",""
"T","113499","Facies symphysialis ossis pubis",""
"T","113500","Crista pubica",""
"T","113513","Ramus superior ossis pubis",""
"T","113521","Eminentia iliopubica",""
"T","113537","Pecten ossis pubis","Pecten pubicus"
"T","113545","Crista obturatoria",""
"T","113559","Sulcus obturatorius",""
"T","113568","Tuberculum obturatorium anterius",""
"T","113576","Tuberculum obturatorium posterius",""
"T","113584","Ramus inferior ossis pubis",""
"T","113592","Ossa partis liberae membri inferioris","Ossa membri inferioris liberi"
"T","113602","Os femoris",""
"T","113615","Caput ossis femoris","Caput femoris"
"T","113628","Fovea capitis ossis femoris","Fovea capitis femoris"
"T","113631","Collum ossis femoris","Collum femoris"
"T","113644","Trochanter major",""
"T","113653","Fossa trochanterica",""
"T","113666","Trochanter minor",""
"T","113677","Trochanter tertius",""
"T","113689","Linea intertrochanterica",""
"T","113690","Crista intertrochanterica",""
"T","113703","Tuberculum quadratum",""
"T","113716","Corpus ossis femoris","Corpus femoris"
"T","113727","Linea aspera",""
"T","113734","Labium laterale lineae asperae",""
"T","113742","Labium mediale lineae asperae",""
"T","113750","Linea pectinea",""
"T","113769","Tuberositas glutea",""
"T","113775","Facies poplitea ossis femoris","Facies poplitea femoris"
"T","113788","Linea supracondylaris medialis",""
"T","113791","Linea supracondylaris lateralis",""
"T","113809","Condylus medialis ossis femoris","Condylus medialis femoris"
"T","113814","Epicondylus medialis ossis femoris","Epicondylus medialis femoris"
"T","113823","Tuberculum adductorium",""
"T","113838","Condylus lateralis ossis femoris",""
"T","113846","Epicondylus lateralis ossis femoris","Epicondylus lateralis femoris"
"T","113851","Sulcus popliteus",""
"T","113867","Facies patellaris ossis femoris","Facies patellaris femoris"
"T","113872","Fossa intercondylaris",""
"T","113880","Linea intercondylaris",""
"T","113895","Ossa sesamoidea genus",""
"T","113907","Patella",""
"T","113910","Basis patellae",""
"T","113929","Apex patellae",""
"T","113932","Facies articularis patellae",""
"T","113941","Facies anterior patellae",""
"T","113955","Fabella",""
"T","113964","Cyamellus",""
"T","113978","Tibia",""
"T","113986","Planum tibiae",""
"T","113993","Facies articulares superiores tibiae",""
"T","114007","Facies articularis condyli medialis",""
"T","114010","Facies articularis superior condyli lateralis",""
"T","114029","Area intercondylaris",""
"T","114032","Area intercondylaris anterior",""
"T","114041","Area intercondylaris posterior",""
"T","114055","Eminentia intercondylaris",""
"T","114064","Tuberculum intercondylare mediale",""
"T","114078","Tuberculum intercondylare laterale",""
"T","114086","Condylus medialis tibiae",""
"T","114093","Condylus lateralis tibiae",""
"T","114108","Facies articularis fibularis",""
"T","114119","Tuberculum tractus iliotibialis",""
"T","114124","Corpus tibiae",""
"T","114135","Tuberositas tibiae",""
"T","114143","Facies medialis tibiae",""
"T","114156","Margo medialis tibiae",""
"T","114162","Facies posterior tibiae",""
"T","114170","Linea musculi solei",""
"T","114181","Margo interosseus tibiae",""
"T","114197","Facies lateralis tibiae",""
"T","114203","Margo anterior tibiae",""
"T","114216","Malleolus medialis",""
"T","114227","Sulcus malleolaris tibiae",""
"T","114234","Facies articularis malleoli medialis",""
"T","114242","Malleolus posterior",""
"T","114250","Incisura fibularis",""
"T","114269","Facies articularis inferior tibiae",""
"T","114275","Fibula",""
"T","114288","Caput fibulae",""
"T","114291","Facies articularis capitis fibulae",""
"T","114300","Apex capitis fibulae",""
"T","114313","Collum fibulae",""
"T","114321","Corpus fibulae",""
"T","114337","Facies lateralis fibulae",""
"T","114345","Margo anterior fibulae",""
"T","114359","Facies medialis fibulae",""
"T","114368","Facies anteromedialis fibulae",""
"T","114376","Crista interossea fibulae","Margo interosseus fibulae"
"T","114384","Facies posteromedialis fibulae",""
"T","114392","Margo medialis fibulae","Crista medialis fibulae"
"T","114402","Facies posterior fibulae",""
"T","114415","Margo posterior fibulae",""
"T","114428","Malleolus lateralis",""
"T","114431","Facies articularis malleoli lateralis",""
"T","114444","Fossa malleoli lateralis",""
"T","114453","Sulcus malleolaris fibulae",""
"T","114466","Ossa pedis",""
"T","114477","Ossa tarsi","Ossa tarsea"
"T","114489","Os tali",""
"T","114490","Caput ossis tali","Caput tali"
"T","114509","Facies articularis navicularis",""
"T","114514","Facies articularis ligamenti calcaneonavicularis plantaris",""
"T","114523","Facies articularis partis calcaneonavicularis ligamenti bifurcati",""
"T","114538","Facies articularis calcanea anterior",""
"T","114546","Collum ossis tali","Collum tali"
"T","114551","Facies articularis calcanea media",""
"T","114567","Sulcus ossis tali","Sulcus tali"
"T","114572","Corpus ossis tali","Corpus tali"
"T","114580","Trochlea ossis tali","Trochlea tali"
"T","114595","Facies superior ossis tali","Facies superior tali"
"T","114601","Facies malleolaris lateralis",""
"T","114617","Processus lateralis ossis tali","Processus lateralis tali"
"T","114625","Facies malleolaris medialis",""
"T","114630","Processus posterior ossis tali","Processus posterior tali"
"T","114649","Sulcus tendinis flexoris longi hallucis ossis tali","Sulcus tendinis flexoris hallucis longi ossis tali"
"T","114658","Tuberculum laterale",""
"T","114663","Tuberculum mediale",""
"T","114674","Facies articularis calcanea posterior","Posterior calcaneal articular facet"
"T","114682","Calcaneus","Os calcaneum; Os calcis"
"T","114696","Tuber calcanei",""
"T","114706","Processus medialis tuberis calcanei",""
"T","114711","Processus lateralis tuberis calcanei",""
"T","114722","Tuberculum calcanei",""
"T","114733","Sustentaculum tali",""
"T","114740","Sulcus tendinis flexoris longi hallucis calcanei","Sulcus tendinis flexoris hallucis longi calcanei"
"T","114754","Sulcus calcanei",""
"T","114765","Sinus tarsi",""
"T","114779","Facies articularis talaris anterior",""
"T","114787","Facies articularis talaris media",""
"T","114798","Facies articularis talaris posterior",""
"T","114804","Sulcus tendinis musculi fibularis longi calcanei","Sulcus tendinis musculi peronei longi calcanei"
"T","114812","Trochlea fibularis",""
"T","114820","Facies articularis cuboidea",""
"T","114836","Processus anterior calcanei",""
"T","114848","Os naviculare",""
"T","114857","Tuberositas ossis navicularis",""
"T","114861","Os cuneiforme mediale",""
"T","114873","Os cuneiforme intermedium",""
"T","114885","Os cuneiforme laterale",""
"T","114899","Os cuboideum",""
"T","114905","Sulcus tendinis musculi fibularis longi ossis cuboidei","Sulcus tendinis musculi peronei longi ossis cuboidei"
"T","114918","Tuberositas ossis cuboidei",""
"T","114926","Processus calcaneus",""
"T","114939","Ossa accessoria tarsi","Ossa tarsea accessoria"
"T","114947","Os trigonum",""
"T","114952","Ossa metatarsi","Ossa metatarsea i - v"
"T","114960","Os metatarsi",""
"T","114971","Basis ossis metatarsi","Basis ossis metatarsei"
"T","114983","Corpus ossis metatarsi","Corpus ossis metatarsei"
"T","114994","Caput ossis metatarsi","Caput ossis metatarsei"
"T","115003","Os primum metatarsi","Os i metatarsi"
"T","115016","Tuberositas ossis primi metatarsi","Tuberositas ossis i metatarsi"
"T","115027","Os quintum metatarsi","Os v metatarsi"
"T","115034","Tuberositas ossis quinti metatarsi","Tuberositas ossis v metatarsi"
"T","115042","Phalanges pedis","Ossa digitorum pedis"
"T","115050","Phalanx pedis",""
"T","115069","Basis phalangis pedis",""
"T","115075","Corpus phalangis pedis",""
"T","115088","Caput phalangis pedis",""
"T","115091","Trochlea phalangis pedis",""
"T","115109","Phalanx proximalis pedis","Os phalangeum proximale pedis"
"T","115114","Phalanx media pedis","Os phalangeum medium pedis"
"T","115123","Phalanx distalis pedis","Os phalangeum distale pedis"
"T","115138","Tuberositas phalangis distalis pedis",""
"T","115146","Ossa sesamoidea pedis",""
"T","115151","Juncturae","Juncturae ossium"
"T","115167","Junctura",""
"T","115172","Juncturae fibrosae",""
"T","115180","Syndesmoses",""
"T","115195","Ligamentum interosseum",""
"T","115205","Membrana interossea",""
"T","115218","Gomphosis",""
"T","115226","Suturae",""
"T","115239","Sutura plana",""
"T","115247","Sutura limbosa",""
"T","115252","Sutura serrata",""
"T","115260","Sutura denticulata",""
"T","115271","Schindylesis",""
"T","115283","Juncturae cartilagineae",""
"T","115294","Synchondroses",""
"T","115302","Cartilago epiphysialis",""
"T","115315","Symphysis",""
"T","115328","Junctura ossea","Synostosis"
"T","115331","Junctura synovialis","Articulatio"
"T","115344","Cavitas articularis",""
"T","115353","Liquor synovialis","Synovia"
"T","115366","Capsula articularis",""
"T","115377","Stratum fibrosum capsulae articularis","Membrana fibrosa capsulae articularis"
"T","115389","Stratum synoviale capsulae articularis","Membrana synovialis capsulae articularis"
"T","115390","Plica synovialis",""
"T","115408","Villus synovialis",""
"T","115419","Fibrocartilago articularis","Cartilago fibrosa articularis"
"T","115424","Labrum articulare",""
"T","115435","Discus articularis",""
"T","115443","Meniscus articularis",""
"T","115456","Ligamenta accessoria",""
"T","115462","Ligamentum intracapsulare",""
"T","115470","Ligamentum capsulare",""
"T","115481","Ligamentum extracapsulare",""
"T","115497","Recessus articularis",""
"T","115504","Synarthrosis",""
"T","115512","Amphiarthrosis",""
"T","115520","Diarthrosis",""
"T","115536","Articulatio simplex",""
"T","115548","Articulatio composita",""
"T","115557","Articulatio plana",""
"T","115561","Articulationes cylindricae",""
"T","115573","Articulatio trochoidea",""
"T","115585","Ginglymus",""
"T","115599","Articulatio bicondylaris",""
"T","115600","Articulatio sellaris",""
"T","115613","Articulatio ellipsoidea","Articulatio condylaris"
"T","115621","Articulatio sphaeroidea","Enarthrosis; Articulatio cotylica"
"T","115637","Juncturae cranii",""
"T","115645","Juncturae fibrosae cranii",""
"T","115659","Syndesmoses cranii",""
"T","115668","Ligamentum pterygospinale",""
"T","115676","Ligamentum stylohyoideum",""
"T","115684","Ligamentum sphenomandibulare",""
"T","115692","Ligamentum stylomandibulare",""
"T","115707","Ligamenta auricularia",""
"T","115710","Ligamentum auriculare anterius",""
"T","115729","Ligamentum auriculare superius",""
"T","115732","Ligamentum auriculare posterius",""
"T","115741","Suturae cranii",""
"T","115755","Sutura coronalis",""
"T","115764","Sutura sagittalis",""
"T","115778","Sutura lambdoidea",""
"T","115786","Sutura occipitomastoidea",""
"T","115793","Sutura occipitalis accessoria","Sutura mendosa"
"T","115801","Sutura sphenofrontalis",""
"T","115817","Sutura sphenoethmoidea","Sutura sphenoethmoidalis"
"T","115825","Sutura sphenosquamosa",""
"T","115830","Sutura sphenoparietalis",""
"T","115849","Sutura squamosa",""
"T","115858","Sutura frontalis persistens","Sutura metopica"
"T","115863","Sutura parietomastoidea",""
"T","115874","Sutura squamomastoidea",""
"T","115882","Sutura frontonasalis",""
"T","115896","Sutura frontoethmoidea","Sutura frontoethmoidalis"
"T","115906","Sutura frontomaxillaris",""
"T","115911","Sutura frontolacrimalis",""
"T","115922","Sutura frontozygomatica",""
"T","115933","Sutura zygomaticomaxillaris","Sutura infraorbitalis"
"T","115940","Sutura ethmoidomaxillaris",""
"T","115954","Sutura ethmoidolacrimalis",""
"T","115965","Sutura sphenovomeralis",""
"T","115979","Sutura sphenozygomatica",""
"T","115987","Sutura sphenomaxillaris",""
"T","115998","Sutura temporozygomatica",""
"T","116006","Sutura internasalis",""
"T","116011","Sutura nasomaxillaris",""
"T","116022","Sutura lacrimomaxillaris",""
"T","116033","Sutura lacrimoconchalis",""
"T","116040","Sutura intermaxillaris",""
"T","116054","Sutura incisiva",""
"T","116065","Sutura palatomaxillaris",""
"T","116079","Sutura palatoethmoidea","Sutura palatoethmoidalis"
"T","116087","Sutura palatina mediana",""
"T","116098","Sutura palatina transversa",""
"T","116104","Syndesmosis dentoalveolaris",""
"T","116112","Ligamentum periodentale","Desmodontium"
"T","116120","Cementum",""
"T","116136","Juncturae cartilagineae cranii",""
"T","116148","Synchondroses cranii",""
"T","116157","Synchondrosis sphenooccipitalis",""
"T","116161","Synchondrosis sphenopetrosa",""
"T","116173","Synchondrosis petrooccipitalis",""
"T","116185","Synchondrosis intraoccipitalis posterior",""
"T","116199","Synchondrosis intraoccipitalis anterior",""
"T","116200","Synchondrosis sphenoethmoidea","Synchondrosis sphenoethmoidalis"
"T","116213","Articulationes cranii","Juncturae synoviales cranii"
"T","116221","Articulatio temporomandibularis",""
"T","116237","Discus articulationis temporomandibularis","Discus articularis temporomandibularis"
"T","116245","Ligamentum temporomandibulare laterale","Ligamentum laterale articulationis temporomandibularis"
"T","116259","Ligamentum temporomandibulare mediale","Ligamentum mediale articulationis temporomandibularis"
"T","116268","Membrana synovialis superior articulationis temporomandibularis",""
"T","116276","Membrana synovialis inferior articulationis temporomandibularis",""
"T","116284","Cavitas superior articulationis temporomandibularis","Cavitas articularis superior"
"T","116292","Cavitas inferior articulationis temporomandibularis","Cavitas articularis inferior"
"T","116305","Articulatio atlantooccipitalis",""
"T","116318","Membrana atlantooccipitalis anterior",""
"T","116326","Ligamentum atlantooccipitale anterius",""
"T","116339","Membrana atlantooccipitalis posterior",""
"T","116347","Ligamentum atlantooccipitale laterale",""
"T","116352","Juncturae ossiculorum auditus","Juncturae ossiculorum auditorium"
"T","116360","Juncturae fibrosae ossiculorum auditus","Juncturae fibrosae ossiculorum auditorium"
"T","116371","Syndesmosis tympanostapedialis",""
"T","116383","Ligamenta ossiculorum auditus","Ligamenta ossiculorum auditorium"
"T","116394","Ligamentum anterius mallei",""
"T","116409","Ligamentum superius mallei",""
"T","116414","Ligamentum laterale mallei",""
"T","116423","Ligamentum superius incudis",""
"T","116438","Ligamentum posterius incudis",""
"T","116446","Membrana stapedialis",""
"T","116451","Ligamentum anulare stapedis","Ligamentum anulare stapedialis"
"T","116467","Articulationes ossiculorum auditus","Articulationes ossiculorum auditorium"
"T","116472","Articulatio incudomallearis",""
"T","116480","Articulatio incudostapedialis",""
"T","116495","Juncturae laryngis",""
"T","116508","Juncturae fibrosae laryngis",""
"T","116519","Membrana thyreohyoidea","Membrana thyrohyoidea"
"T","116524","Ligamentum thyreohyoideum medianum","Ligamentum thyrohyoideum medianum"
"T","116535","Ligamentum thyreohyoideum laterale","Ligamentum thyrohyoideum laterale"
"T","116543","Ligamenta epiglottidis",""
"T","116556","Ligamentum thyreoepiglotticum","Ligamentum thyroepiglotticum"
"T","116562","Ligamentum hyoepiglotticum",""
"T","116570","Membrana fibroelastica laryngis",""
"T","116581","Membrana quadrangularis",""
"T","116597","Ligamentum vestibulare",""
"T","116607","Conus elasticus","Membrana cricovocalis"
"T","116610","Ligamentum vocale",""
"T","116629","Ligamentum cricothyreoideum medianum","Ligamentum cricothyroideum medianum"
"T","116632","Ligamentum cricotracheale",""
"T","116641","Articulationes laryngis","Juncturae synoviales laryngis"
"T","116655","Articulatio cricothyreoidea","Articulatio cricothyroidea"
"T","116664","Ligamentum ceratocricoideum",""
"T","116678","Articulatio cricoarytenoidea",""
"T","116686","Ligamentum cricoarytenoideum",""
"T","116693","Ligamentum cricopharyngeum",""
"T","116701","Juncturae columnae vertebralis",""
"T","116717","Juncturae fibrosae columnae vertebralis",""
"T","116725","Membrana atlantoaxialis anterior",""
"T","116730","Membrana atlantoaxialis posterior",""
"T","116749","Ligamenta interspinalia",""
"T","116758","Ligamenta flava",""
"T","116763","Ligamenta intertransversaria",""
"T","116774","Ligamentum supraspinale",""
"T","116782","Ligamentum nuchae",""
"T","116796","Ligamentum longitudinale anterius",""
"T","116803","Ligamentum longitudinale posterius",""
"T","116816","Ligamentum intercornuale",""
"T","116827","Juncturae cartilagineae columnae vertebralis",""
"T","116834","Symphysis intervertebralis",""
"T","116842","Discus intervertebralis",""
"T","116850","Anulus fibrosus",""
"T","116869","Nucleus pulposus",""
"T","116875","Symphysis lumbosacralis","Junctura lumbosacralis"
"T","116888","Junctura sacrococcygea",""
"T","116891","Ligamentum sacrococcygeum posterius superficiale","Ligamentum sacrococcygeum dorsale superficiale"
"T","116902","Ligamentum sacrococcygeum posterius profundum","Ligamentum sacrococcygeum dorsale profundum"
"T","116915","Ligamentum sacrococcygeum anterius","Ligamentum sacrococcygeum ventrale"
"T","116928","Ligamentum sacrococcygeum laterale",""
"T","116931","Articulationes columnae vertebralis","Juncturae synoviales columnae vertebralis"
"T","116944","Articulatio atlantoaxialis mediana",""
"T","116953","Ligamenta alaria",""
"T","116966","Ligamentum occipitale transversum",""
"T","116977","Ligamentum apicis dentis",""
"T","116989","Ligamentum atlantodentale anterius",""
"T","116990","Ligamentum cruciforme","Ligamentum cruciforme atlantis"
"T","117000","Fasciculi longitudinales ligamenti cruciformis",""
"T","117013","Fasciculus longitudinalis superior ligamenti cruciformis",""
"T","117021","Fasciculus longitudinalis inferior ligamenti cruciformis",""
"T","117037","Ligamentum transversum atlantis",""
"T","117045","Membrana tectoria columnae vertebralis cervicalis","Membrana tectoria articulationes atlantoaxialis medianae"
"T","117059","Articulatio atlantoaxialis lateralis",""
"T","117068","Articulationes uncovertebrales",""
"T","117076","Articulationes zygapophysiales",""
"T","117084","Juncturae thoracis",""
"T","117092","Juncturae fibrosae thoracis",""
"T","117101","Membrana intercostalis externa",""
"T","117117","Membrana intercostalis interna",""
"T","117125","Juncturae cartilagineae thoracis",""
"T","117130","Synchondrosis sternochondralis costae primae","Synchondrosis sternocostalis costae primae"
"T","117149","Juncturae costochondrales",""
"T","117158","Juncturae cartilagineae sterni",""
"T","117163","Synchondrosis xiphosternalis",""
"T","117174","Symphysis manubriosternalis",""
"T","117182","Synchondrosis manubriosternalis",""
"T","117196","Articulationes thoracis","Juncturae synoviales thoracis"
"T","117207","Articulationes costovertebrales",""
"T","117210","Articulatio capitis costae",""
"T","117229","Ligamentum radiatum capitis costae","Ligamentum capitis costae radiatum"
"T","117232","Ligamentum intraarticulare capitis costae","Ligamentum capitis costae intraarticulare"
"T","117241","Articulatio costotransversaria",""
"T","117255","Ligamentum costotransversarium",""
"T","117264","Ligamentum costotransversarium superius",""
"T","117278","Ligamentum costotransversarium laterale",""
"T","117286","Ligamentum lumbocostale",""
"T","117293","Foramen costotransversarium",""
"T","117308","Articulationes sternochondrales","Articulationes sternocostales"
"T","117319","Ligamentum sternochondrale intraarticulare","Ligamentum sternocostale intraarticulare"
"T","117324","Ligamenta sternochondralia radiata","Ligamenta sternocostalia radiata"
"T","117335","Membrana sterni",""
"T","117343","Ligamenta xiphochondralia","Ligamenta costoxiphoidea"
"T","117356","Articulationes interchondrales",""
"T","117362","Ligamenta interchondralia",""
"T","117370","Juncturae membri superioris",""
"T","117381","Juncturae cinguli pectoralis","Juncturae cinguli membrorum superiorum"
"T","117397","Juncturae fibrosae cinguli pectoralis","Juncturae fibrosae cinguli membrorum superiorum"
"T","117403","Ligamentum coracoacromiale",""
"T","117416","Ligamentum transversum superius scapulae","Ligamentum transversum scapulae superius"
"T","117427","Ligamentum transversum inferius scapulae","Ligamentum transversum scapulae inferius"
"T","117434","Articulationes cinguli pectoralis","Juncturae synoviales cinguli pectoralis"
"T","117442","Articulatio acromioclavicularis",""
"T","117450","Ligamentum acromioclaviculare",""
"T","117469","Discus articulationis acromioclavicularis","Discus articularis acromioclavicularis"
"T","117475","Ligamentum coracoclaviculare",""
"T","117488","Ligamentum trapezoideum",""
"T","117491","Ligamentum conoideum",""
"T","117502","Articulatio sternoclavicularis",""
"T","117515","Discus articulationis sternoclavicularis","Discus articularis sternoclavicularis"
"T","117528","Cavitas medialis articulationis sternoclavicularis",""
"T","117531","Cavitas lateralis articulationis sternoclavicularis",""
"T","117544","Ligamentum sternoclaviculare anterius",""
"T","117553","Ligamentum sternoclaviculare posterius",""
"T","117566","Ligamentum costoclaviculare",""
"T","117577","Ligamentum interclaviculare",""
"T","117589","Juncturae partis liberae membri superioris","Juncturae membri superioris liberi"
"T","117590","Juncturae fibrosae partis liberae membri superioris","Juncturae fibrosae membri superioris liberi"
"T","117609","Syndesmoses radioulnares",""
"T","117614","Membrana interossea antebrachii",""
"T","117623","Chorda obliqua",""
"T","117638","Articulationes partis liberae membri superioris","Juncturae synoviales partis liberae membri superioris"
"T","117646","Articulatio glenohumeralis","Articulatio humeri"
"T","117651","Labrum glenoideum","Labrum glenoidale"
"T","117667","Ligamenta glenohumeralia",""
"T","117672","Ligamentum glenohumerale superius",""
"T","117680","Ligamentum glenohumerale medium",""
"T","117695","Ligamentum glenohumerale inferius",""
"T","117705","Ligamentum coracohumerale",""
"T","117718","Ligamentum transversum humeri",""
"T","117726","Articulatio cubiti",""
"T","117739","Articulatio humeroulnaris",""
"T","117747","Articulatio humeroradialis",""
"T","117752","Articulatio radioulnaris proximalis",""
"T","117760","Ligamentum collaterale ulnare cubiti",""
"T","117771","Ligamentum collaterale radiale cubiti",""
"T","117783","Ligamentum anulare radii",""
"T","117794","Ligamentum quadratum",""
"T","117806","Recessus sacciformis articulationis cubiti",""
"T","117811","Articulatio radioulnaris distalis",""
"T","117822","Discus articulationis radioulnaris distalis","Discus articularis radioulnaris"
"T","117833","Recessus sacciformis articulationis radioulnaris distalis",""
"T","117840","Ligamentum radioulnare dorsale",""
"T","117854","Ligamentum radioulnare palmare",""
"T","117865","Articulatio radiocarpea","Articulatio radiocarpalis"
"T","117879","Ligamentum radiocarpeum dorsale","Ligamentum radiocarpale dorsale"
"T","117887","Ligamentum radiocarpeum palmare","Ligamentum radiocarpale palmare"
"T","117898","Ligamentum radioscaphocapitatum",""
"T","117904","Ligamentum radiocapitatum",""
"T","117912","Ligamentum radiolunatum longum",""
"T","117920","Ligamentum radiolunatum breve",""
"T","117936","Ligamentum radioscapholunatum",""
"T","117948","Ligamentum ulnocarpeum dorsale","Ligamentum ulnocarpale dorsale"
"T","117957","Ligamentum ulnocarpeum palmare","Ligamentum ulnocarpale palmare"
"T","117961","Ligamentum ulnocapitatum",""
"T","117973","Ligamentum ulnolunatum",""
"T","117985","Ligamentum ulnotriquetrum",""
"T","117999","Ligamentum ulnopisiforme",""
"T","118008","Ligamentum collaterale ulnare carpi",""
"T","118019","Ligamentum collaterale radiale carpi",""
"T","118024","Articulationes manus",""
"T","118035","Articulationes intercarpeae","Articulationes intercarpales; Articulationes carpi"
"T","118043","Articulatio mediocarpea","Articulatio mediocarpalis"
"T","118056","Ligamentum radiatum carpi",""
"T","118062","Ligamenta intercarpea dorsalia","Ligamenta intercarpalia dorsalia"
"T","118070","Ligamentum scaphotriquetrum dorsale",""
"T","118081","Ligamenta intercarpea palmaria","Ligamenta intercarpalia palmaria"
"T","118097","Ligamentum scaphotrapeziotrapezoideum",""
"T","118100","Ligamentum scaphocapitatum",""
"T","118113","Ligamentum scaphotriquetrum palmare",""
"T","118121","Ligamentum triquetrocapitatum",""
"T","118137","Ligamentum triquetrohamatum",""
"T","118145","Ligamentum pisotriquetrum",""
"T","118159","Ligamentum capitohamatum palmare",""
"T","118168","Ligamentum trapezoideocapitatum palmare","Ligamentum trapezocapitatum palmare"
"T","118176","Ligamentum lunotriquetrum palmare",""
"T","118184","Ligamenta intercarpea interossea","Ligamenta intercarpalia interossea"
"T","118192","Ligamentum scapholunatum interosseum",""
"T","118202","Ligamentum trapeziotrapezoideum interosseum",""
"T","118215","Ligamentum capitohamatum interosseum",""
"T","118228","Ligamentum trapezoideocapitatum interosseum","Ligamentum trapezocapitatum interosseum"
"T","118231","Ligamentum lunotriquetrum interosseum",""
"T","118244","Articulatio ossis pisiformis",""
"T","118253","Ligamentum pisohamatum",""
"T","118266","Ligamentum pisometacarpeum","Ligamentum pisometacarpale"
"T","118277","Articulationes carpometacarpeae","Articulationes carpometacarpales"
"T","118289","Ligamenta carpometacarpea dorsalia","Ligamenta carpometacarpalia dorsalia"
"T","118290","Ligamenta carpometacarpea palmaria","Ligamenta carpometacarpalia palmaria"
"T","118304","Articulatio carpometacarpea pollicis","Articulatio carpometacarpalis pollicis"
"T","118312","Articulationes intermetacarpeae","Articulationes intermetacarpales"
"T","118320","Ligamenta metacarpea dorsalia","Ligamenta metacarpalia dorsalia"
"T","118336","Ligamenta metacarpea palmaria","Ligamenta metacarpalia palmaria"
"T","118348","Ligamenta metacarpea interossea","Ligamenta metacarpalia interossea"
"T","118357","Articulationes metacarpophalangeae",""
